,location,target,type,quantile,forecast_date,target_end_date,value
0,US,1 wk ahead inc death,quantile,0.01,2020-06-28,2020-07-04,3225
1,US,1 wk ahead inc death,quantile,0.025,2020-06-28,2020-07-04,3405
2,US,1 wk ahead inc death,quantile,0.05,2020-06-28,2020-07-04,3610
3,US,1 wk ahead inc death,quantile,0.1,2020-06-28,2020-07-04,3956
4,US,1 wk ahead inc death,quantile,0.15,2020-06-28,2020-07-04,4146
5,US,1 wk ahead inc death,quantile,0.2,2020-06-28,2020-07-04,4290
6,US,1 wk ahead inc death,quantile,0.25,2020-06-28,2020-07-04,4426
7,US,1 wk ahead inc death,quantile,0.3,2020-06-28,2020-07-04,4549
8,US,1 wk ahead inc death,quantile,0.35,2020-06-28,2020-07-04,4639
9,US,1 wk ahead inc death,quantile,0.4,2020-06-28,2020-07-04,4742
10,US,1 wk ahead inc death,quantile,0.45,2020-06-28,2020-07-04,4866
11,US,1 wk ahead inc death,quantile,0.5,2020-06-28,2020-07-04,4978
12,US,1 wk ahead inc death,point,,2020-06-28,2020-07-04,4978
13,US,1 wk ahead inc death,quantile,0.55,2020-06-28,2020-07-04,5065
14,US,1 wk ahead inc death,quantile,0.6,2020-06-28,2020-07-04,5199
15,US,1 wk ahead inc death,quantile,0.65,2020-06-28,2020-07-04,5324
16,US,1 wk ahead inc death,quantile,0.7,2020-06-28,2020-07-04,5475
17,US,1 wk ahead inc death,quantile,0.75,2020-06-28,2020-07-04,5647
18,US,1 wk ahead inc death,quantile,0.8,2020-06-28,2020-07-04,5818
19,US,1 wk ahead inc death,quantile,0.85,2020-06-28,2020-07-04,6008
20,US,1 wk ahead inc death,quantile,0.9,2020-06-28,2020-07-04,6333
21,US,1 wk ahead inc death,quantile,0.95,2020-06-28,2020-07-04,6788
22,US,1 wk ahead inc death,quantile,0.975,2020-06-28,2020-07-04,7165
23,US,1 wk ahead inc death,quantile,0.99,2020-06-28,2020-07-04,7564
24,US,2 wk ahead inc death,quantile,0.01,2020-06-28,2020-07-11,3101
25,US,2 wk ahead inc death,quantile,0.025,2020-06-28,2020-07-11,3430
26,US,2 wk ahead inc death,quantile,0.05,2020-06-28,2020-07-11,3682
27,US,2 wk ahead inc death,quantile,0.1,2020-06-28,2020-07-11,4080
28,US,2 wk ahead inc death,quantile,0.15,2020-06-28,2020-07-11,4323
29,US,2 wk ahead inc death,quantile,0.2,2020-06-28,2020-07-11,4527
30,US,2 wk ahead inc death,quantile,0.25,2020-06-28,2020-07-11,4742
31,US,2 wk ahead inc death,quantile,0.3,2020-06-28,2020-07-11,4980
32,US,2 wk ahead inc death,quantile,0.35,2020-06-28,2020-07-11,5189
33,US,2 wk ahead inc death,quantile,0.4,2020-06-28,2020-07-11,5353
34,US,2 wk ahead inc death,quantile,0.45,2020-06-28,2020-07-11,5554
35,US,2 wk ahead inc death,quantile,0.5,2020-06-28,2020-07-11,5790
36,US,2 wk ahead inc death,point,,2020-06-28,2020-07-11,5790
37,US,2 wk ahead inc death,quantile,0.55,2020-06-28,2020-07-11,5951
38,US,2 wk ahead inc death,quantile,0.6,2020-06-28,2020-07-11,6189
39,US,2 wk ahead inc death,quantile,0.65,2020-06-28,2020-07-11,6426
40,US,2 wk ahead inc death,quantile,0.7,2020-06-28,2020-07-11,6666
41,US,2 wk ahead inc death,quantile,0.75,2020-06-28,2020-07-11,6932
42,US,2 wk ahead inc death,quantile,0.8,2020-06-28,2020-07-11,7295
43,US,2 wk ahead inc death,quantile,0.85,2020-06-28,2020-07-11,7621
44,US,2 wk ahead inc death,quantile,0.9,2020-06-28,2020-07-11,8114
45,US,2 wk ahead inc death,quantile,0.95,2020-06-28,2020-07-11,8867
46,US,2 wk ahead inc death,quantile,0.975,2020-06-28,2020-07-11,9689
47,US,2 wk ahead inc death,quantile,0.99,2020-06-28,2020-07-11,10824
48,US,3 wk ahead inc death,quantile,0.01,2020-06-28,2020-07-18,2913
49,US,3 wk ahead inc death,quantile,0.025,2020-06-28,2020-07-18,3243
50,US,3 wk ahead inc death,quantile,0.05,2020-06-28,2020-07-18,3646
51,US,3 wk ahead inc death,quantile,0.1,2020-06-28,2020-07-18,4056
52,US,3 wk ahead inc death,quantile,0.15,2020-06-28,2020-07-18,4412
53,US,3 wk ahead inc death,quantile,0.2,2020-06-28,2020-07-18,4719
54,US,3 wk ahead inc death,quantile,0.25,2020-06-28,2020-07-18,5114
55,US,3 wk ahead inc death,quantile,0.3,2020-06-28,2020-07-18,5484
56,US,3 wk ahead inc death,quantile,0.35,2020-06-28,2020-07-18,5850
57,US,3 wk ahead inc death,quantile,0.4,2020-06-28,2020-07-18,6212
58,US,3 wk ahead inc death,quantile,0.45,2020-06-28,2020-07-18,6566
59,US,3 wk ahead inc death,quantile,0.5,2020-06-28,2020-07-18,6978
60,US,3 wk ahead inc death,point,,2020-06-28,2020-07-18,6978
61,US,3 wk ahead inc death,quantile,0.55,2020-06-28,2020-07-18,7366
62,US,3 wk ahead inc death,quantile,0.6,2020-06-28,2020-07-18,7818
63,US,3 wk ahead inc death,quantile,0.65,2020-06-28,2020-07-18,8285
64,US,3 wk ahead inc death,quantile,0.7,2020-06-28,2020-07-18,8743
65,US,3 wk ahead inc death,quantile,0.75,2020-06-28,2020-07-18,9282
66,US,3 wk ahead inc death,quantile,0.8,2020-06-28,2020-07-18,9950
67,US,3 wk ahead inc death,quantile,0.85,2020-06-28,2020-07-18,10745
68,US,3 wk ahead inc death,quantile,0.9,2020-06-28,2020-07-18,11488
69,US,3 wk ahead inc death,quantile,0.95,2020-06-28,2020-07-18,12687
70,US,3 wk ahead inc death,quantile,0.975,2020-06-28,2020-07-18,14473
71,US,3 wk ahead inc death,quantile,0.99,2020-06-28,2020-07-18,16128
72,US,4 wk ahead inc death,quantile,0.01,2020-06-28,2020-07-25,2609
73,US,4 wk ahead inc death,quantile,0.025,2020-06-28,2020-07-25,2893
74,US,4 wk ahead inc death,quantile,0.05,2020-06-28,2020-07-25,3339
75,US,4 wk ahead inc death,quantile,0.1,2020-06-28,2020-07-25,3947
76,US,4 wk ahead inc death,quantile,0.15,2020-06-28,2020-07-25,4532
77,US,4 wk ahead inc death,quantile,0.2,2020-06-28,2020-07-25,5141
78,US,4 wk ahead inc death,quantile,0.25,2020-06-28,2020-07-25,5540
79,US,4 wk ahead inc death,quantile,0.3,2020-06-28,2020-07-25,6008
80,US,4 wk ahead inc death,quantile,0.35,2020-06-28,2020-07-25,6664
81,US,4 wk ahead inc death,quantile,0.4,2020-06-28,2020-07-25,7160
82,US,4 wk ahead inc death,quantile,0.45,2020-06-28,2020-07-25,7939
83,US,4 wk ahead inc death,quantile,0.5,2020-06-28,2020-07-25,8476
84,US,4 wk ahead inc death,point,,2020-06-28,2020-07-25,8476
85,US,4 wk ahead inc death,quantile,0.55,2020-06-28,2020-07-25,9163
86,US,4 wk ahead inc death,quantile,0.6,2020-06-28,2020-07-25,9952
87,US,4 wk ahead inc death,quantile,0.65,2020-06-28,2020-07-25,10809
88,US,4 wk ahead inc death,quantile,0.7,2020-06-28,2020-07-25,11692
89,US,4 wk ahead inc death,quantile,0.75,2020-06-28,2020-07-25,12527
90,US,4 wk ahead inc death,quantile,0.8,2020-06-28,2020-07-25,13474
91,US,4 wk ahead inc death,quantile,0.85,2020-06-28,2020-07-25,14724
92,US,4 wk ahead inc death,quantile,0.9,2020-06-28,2020-07-25,16652
93,US,4 wk ahead inc death,quantile,0.95,2020-06-28,2020-07-25,18889
94,US,4 wk ahead inc death,quantile,0.975,2020-06-28,2020-07-25,20905
95,US,4 wk ahead inc death,quantile,0.99,2020-06-28,2020-07-25,23834
96,02,1 wk ahead inc death,quantile,0.01,2020-06-28,2020-07-04,0
97,02,1 wk ahead inc death,quantile,0.025,2020-06-28,2020-07-04,0
98,02,1 wk ahead inc death,quantile,0.05,2020-06-28,2020-07-04,0
99,02,1 wk ahead inc death,quantile,0.1,2020-06-28,2020-07-04,0
100,02,1 wk ahead inc death,quantile,0.15,2020-06-28,2020-07-04,0
101,02,1 wk ahead inc death,quantile,0.2,2020-06-28,2020-07-04,0
102,02,1 wk ahead inc death,quantile,0.25,2020-06-28,2020-07-04,1
103,02,1 wk ahead inc death,quantile,0.3,2020-06-28,2020-07-04,1
104,02,1 wk ahead inc death,quantile,0.35,2020-06-28,2020-07-04,1
105,02,1 wk ahead inc death,quantile,0.4,2020-06-28,2020-07-04,1
106,02,1 wk ahead inc death,quantile,0.45,2020-06-28,2020-07-04,1
107,02,1 wk ahead inc death,quantile,0.5,2020-06-28,2020-07-04,1
108,02,1 wk ahead inc death,point,,2020-06-28,2020-07-04,1
109,02,1 wk ahead inc death,quantile,0.55,2020-06-28,2020-07-04,2
110,02,1 wk ahead inc death,quantile,0.6,2020-06-28,2020-07-04,2
111,02,1 wk ahead inc death,quantile,0.65,2020-06-28,2020-07-04,2
112,02,1 wk ahead inc death,quantile,0.7,2020-06-28,2020-07-04,2
113,02,1 wk ahead inc death,quantile,0.75,2020-06-28,2020-07-04,2
114,02,1 wk ahead inc death,quantile,0.8,2020-06-28,2020-07-04,3
115,02,1 wk ahead inc death,quantile,0.85,2020-06-28,2020-07-04,3
116,02,1 wk ahead inc death,quantile,0.9,2020-06-28,2020-07-04,4
117,02,1 wk ahead inc death,quantile,0.95,2020-06-28,2020-07-04,4
118,02,1 wk ahead inc death,quantile,0.975,2020-06-28,2020-07-04,5
119,02,1 wk ahead inc death,quantile,0.99,2020-06-28,2020-07-04,7
120,02,2 wk ahead inc death,quantile,0.01,2020-06-28,2020-07-11,0
121,02,2 wk ahead inc death,quantile,0.025,2020-06-28,2020-07-11,0
122,02,2 wk ahead inc death,quantile,0.05,2020-06-28,2020-07-11,0
123,02,2 wk ahead inc death,quantile,0.1,2020-06-28,2020-07-11,0
124,02,2 wk ahead inc death,quantile,0.15,2020-06-28,2020-07-11,0
125,02,2 wk ahead inc death,quantile,0.2,2020-06-28,2020-07-11,1
126,02,2 wk ahead inc death,quantile,0.25,2020-06-28,2020-07-11,1
127,02,2 wk ahead inc death,quantile,0.3,2020-06-28,2020-07-11,1
128,02,2 wk ahead inc death,quantile,0.35,2020-06-28,2020-07-11,1
129,02,2 wk ahead inc death,quantile,0.4,2020-06-28,2020-07-11,1
130,02,2 wk ahead inc death,quantile,0.45,2020-06-28,2020-07-11,1
131,02,2 wk ahead inc death,quantile,0.5,2020-06-28,2020-07-11,2
132,02,2 wk ahead inc death,point,,2020-06-28,2020-07-11,2
