,location,target,type,quantile,forecast_date,target_end_date,value
0,US,1 wk ahead inc death,quantile,0.01,2020-06-14,2020-06-20,3126
1,US,1 wk ahead inc death,quantile,0.025,2020-06-14,2020-06-20,3380
2,US,1 wk ahead inc death,quantile,0.05,2020-06-14,2020-06-20,3555
3,US,1 wk ahead inc death,quantile,0.1,2020-06-14,2020-06-20,3828
4,US,1 wk ahead inc death,quantile,0.15,2020-06-14,2020-06-20,3965
5,US,1 wk ahead inc death,quantile,0.2,2020-06-14,2020-06-20,4085
6,US,1 wk ahead inc death,quantile,0.25,2020-06-14,2020-06-20,4195
7,US,1 wk ahead inc death,quantile,0.3,2020-06-14,2020-06-20,4314
8,US,1 wk ahead inc death,quantile,0.35,2020-06-14,2020-06-20,4434
9,US,1 wk ahead inc death,quantile,0.4,2020-06-14,2020-06-20,4541
10,US,1 wk ahead inc death,quantile,0.45,2020-06-14,2020-06-20,4637
11,US,1 wk ahead inc death,quantile,0.5,2020-06-14,2020-06-20,4722
12,US,1 wk ahead inc death,point,,2020-06-14,2020-06-20,4722
13,US,1 wk ahead inc death,quantile,0.55,2020-06-14,2020-06-20,4833
14,US,1 wk ahead inc death,quantile,0.6,2020-06-14,2020-06-20,4926
15,US,1 wk ahead inc death,quantile,0.65,2020-06-14,2020-06-20,5035
16,US,1 wk ahead inc death,quantile,0.7,2020-06-14,2020-06-20,5165
17,US,1 wk ahead inc death,quantile,0.75,2020-06-14,2020-06-20,5293
18,US,1 wk ahead inc death,quantile,0.8,2020-06-14,2020-06-20,5428
19,US,1 wk ahead inc death,quantile,0.85,2020-06-14,2020-06-20,5604
20,US,1 wk ahead inc death,quantile,0.9,2020-06-14,2020-06-20,5801
21,US,1 wk ahead inc death,quantile,0.95,2020-06-14,2020-06-20,6071
22,US,1 wk ahead inc death,quantile,0.975,2020-06-14,2020-06-20,6380
23,US,1 wk ahead inc death,quantile,0.99,2020-06-14,2020-06-20,6851
24,US,2 wk ahead inc death,quantile,0.01,2020-06-14,2020-06-27,2625
25,US,2 wk ahead inc death,quantile,0.025,2020-06-14,2020-06-27,2793
26,US,2 wk ahead inc death,quantile,0.05,2020-06-14,2020-06-27,2958
27,US,2 wk ahead inc death,quantile,0.1,2020-06-14,2020-06-27,3222
28,US,2 wk ahead inc death,quantile,0.15,2020-06-14,2020-06-27,3392
29,US,2 wk ahead inc death,quantile,0.2,2020-06-14,2020-06-27,3572
30,US,2 wk ahead inc death,quantile,0.25,2020-06-14,2020-06-27,3715
31,US,2 wk ahead inc death,quantile,0.3,2020-06-14,2020-06-27,3843
32,US,2 wk ahead inc death,quantile,0.35,2020-06-14,2020-06-27,3968
33,US,2 wk ahead inc death,quantile,0.4,2020-06-14,2020-06-27,4094
34,US,2 wk ahead inc death,quantile,0.45,2020-06-14,2020-06-27,4197
35,US,2 wk ahead inc death,quantile,0.5,2020-06-14,2020-06-27,4342
