,location,target,type,quantile,value
0,US,1 wk ahead inc death,quantile,0.01,4349
1,US,1 wk ahead inc death,quantile,0.025,4607
2,US,1 wk ahead inc death,quantile,0.05,4856
3,US,1 wk ahead inc death,quantile,0.1,5203
4,US,1 wk ahead inc death,quantile,0.15,5516
5,US,1 wk ahead inc death,quantile,0.2,5700
6,US,1 wk ahead inc death,quantile,0.25,5865
7,US,1 wk ahead inc death,quantile,0.3,6009
8,US,1 wk ahead inc death,quantile,0.35,6158
9,US,1 wk ahead inc death,quantile,0.4,6335
10,US,1 wk ahead inc death,quantile,0.45,6464
11,US,1 wk ahead inc death,quantile,0.5,6610
12,US,1 wk ahead inc death,point,,6610
13,US,1 wk ahead inc death,quantile,0.55,6780
14,US,1 wk ahead inc death,quantile,0.6,6975
15,US,1 wk ahead inc death,quantile,0.65,7137
16,US,1 wk ahead inc death,quantile,0.7,7303
17,US,1 wk ahead inc death,quantile,0.75,7490
18,US,1 wk ahead inc death,quantile,0.8,7759
19,US,1 wk ahead inc death,quantile,0.85,8118
20,US,1 wk ahead inc death,quantile,0.9,8634
21,US,1 wk ahead inc death,quantile,0.95,9214
22,US,1 wk ahead inc death,quantile,0.975,9840
23,US,1 wk ahead inc death,quantile,0.99,10595
24,US,2 wk ahead inc death,quantile,0.01,3447
25,US,2 wk ahead inc death,quantile,0.025,3644
26,US,2 wk ahead inc death,quantile,0.05,3910
27,US,2 wk ahead inc death,quantile,0.1,4268
28,US,2 wk ahead inc death,quantile,0.15,4597
29,US,2 wk ahead inc death,quantile,0.2,4827
30,US,2 wk ahead inc death,quantile,0.25,5068
31,US,2 wk ahead inc death,quantile,0.3,5321
32,US,2 wk ahead inc death,quantile,0.35,5512
33,US,2 wk ahead inc death,quantile,0.4,5770
34,US,2 wk ahead inc death,quantile,0.45,6012
35,US,2 wk ahead inc death,quantile,0.5,6234
36,US,2 wk ahead inc death,point,,6234
37,US,2 wk ahead inc death,quantile,0.55,6538
38,US,2 wk ahead inc death,quantile,0.6,6820
39,US,2 wk ahead inc death,quantile,0.65,7104
40,US,2 wk ahead inc death,quantile,0.7,7526
41,US,2 wk ahead inc death,quantile,0.75,7872
42,US,2 wk ahead inc death,quantile,0.8,8210
43,US,2 wk ahead inc death,quantile,0.85,8744
44,US,2 wk ahead inc death,quantile,0.9,9282
45,US,2 wk ahead inc death,quantile,0.95,10171
46,US,2 wk ahead inc death,quantile,0.975,10851
47,US,2 wk ahead inc death,quantile,0.99,12233
48,US,3 wk ahead inc death,quantile,0.01,2462
49,US,3 wk ahead inc death,quantile,0.025,2686
50,US,3 wk ahead inc death,quantile,0.05,2983
51,US,3 wk ahead inc death,quantile,0.1,3430
52,US,3 wk ahead inc death,quantile,0.15,3760
53,US,3 wk ahead inc death,quantile,0.2,4068
54,US,3 wk ahead inc death,quantile,0.25,4362
55,US,3 wk ahead inc death,quantile,0.3,4730
56,US,3 wk ahead inc death,quantile,0.35,5043
57,US,3 wk ahead inc death,quantile,0.4,5419
58,US,3 wk ahead inc death,quantile,0.45,5763
59,US,3 wk ahead inc death,quantile,0.5,6132
60,US,3 wk ahead inc death,point,,6132
61,US,3 wk ahead inc death,quantile,0.55,6479
62,US,3 wk ahead inc death,quantile,0.6,6868
63,US,3 wk ahead inc death,quantile,0.65,7334
64,US,3 wk ahead inc death,quantile,0.7,7838
65,US,3 wk ahead inc death,quantile,0.75,8540
66,US,3 wk ahead inc death,quantile,0.8,9208
67,US,3 wk ahead inc death,quantile,0.85,9861
68,US,3 wk ahead inc death,quantile,0.9,10946
69,US,3 wk ahead inc death,quantile,0.95,12242
70,US,3 wk ahead inc death,quantile,0.975,13529
71,US,3 wk ahead inc death,quantile,0.99,14908
72,US,4 wk ahead inc death,quantile,0.01,1669
73,US,4 wk ahead inc death,quantile,0.025,1977
74,US,4 wk ahead inc death,quantile,0.05,2212
75,US,4 wk ahead inc death,quantile,0.1,2566
76,US,4 wk ahead inc death,quantile,0.15,2945
77,US,4 wk ahead inc death,quantile,0.2,3309
78,US,4 wk ahead inc death,quantile,0.25,3760
79,US,4 wk ahead inc death,quantile,0.3,4139
80,US,4 wk ahead inc death,quantile,0.35,4520
81,US,4 wk ahead inc death,quantile,0.4,4876
82,US,4 wk ahead inc death,quantile,0.45,5339
83,US,4 wk ahead inc death,quantile,0.5,5830
84,US,4 wk ahead inc death,point,,5830
85,US,4 wk ahead inc death,quantile,0.55,6387
86,US,4 wk ahead inc death,quantile,0.6,7199
87,US,4 wk ahead inc death,quantile,0.65,7784
88,US,4 wk ahead inc death,quantile,0.7,8773
89,US,4 wk ahead inc death,quantile,0.75,9436
90,US,4 wk ahead inc death,quantile,0.8,10101
91,US,4 wk ahead inc death,quantile,0.85,11066
92,US,4 wk ahead inc death,quantile,0.9,12586
93,US,4 wk ahead inc death,quantile,0.95,14560
94,US,4 wk ahead inc death,quantile,0.975,16361
95,US,4 wk ahead inc death,quantile,0.99,18950
96,02,1 wk ahead inc death,quantile,0.01,0
97,02,1 wk ahead inc death,quantile,0.025,0
98,02,1 wk ahead inc death,quantile,0.05,0
99,02,1 wk ahead inc death,quantile,0.1,0
100,02,1 wk ahead inc death,quantile,0.15,0
101,02,1 wk ahead inc death,quantile,0.2,0
102,02,1 wk ahead inc death,quantile,0.25,0
103,02,1 wk ahead inc death,quantile,0.3,0
104,02,1 wk ahead inc death,quantile,0.35,0
105,02,1 wk ahead inc death,quantile,0.4,0
106,02,1 wk ahead inc death,quantile,0.45,0
107,02,1 wk ahead inc death,quantile,0.5,0
108,02,1 wk ahead inc death,point,,0
109,02,1 wk ahead inc death,quantile,0.55,0
110,02,1 wk ahead inc death,quantile,0.6,0
111,02,1 wk ahead inc death,quantile,0.65,0
112,02,1 wk ahead inc death,quantile,0.7,0
113,02,1 wk ahead inc death,quantile,0.75,1
114,02,1 wk ahead inc death,quantile,0.8,1
115,02,1 wk ahead inc death,quantile,0.85,1
116,02,1 wk ahead inc death,quantile,0.9,1
117,02,1 wk ahead inc death,quantile,0.95,2
118,02,1 wk ahead inc death,quantile,0.975,2
119,02,1 wk ahead inc death,quantile,0.99,3
120,02,2 wk ahead inc death,quantile,0.01,0
