,location,target,type,quantile,forecast_date,target_end_date,value
0,US,1 wk ahead inc death,quantile,0.01,2020-05-24,2020-05-30,4534
1,US,1 wk ahead inc death,quantile,0.025,2020-05-24,2020-05-30,4859
2,US,1 wk ahead inc death,quantile,0.05,2020-05-24,2020-05-30,5069
3,US,1 wk ahead inc death,quantile,0.1,2020-05-24,2020-05-30,5477
4,US,1 wk ahead inc death,quantile,0.15,2020-05-24,2020-05-30,5775
5,US,1 wk ahead inc death,quantile,0.2,2020-05-24,2020-05-30,5950
6,US,1 wk ahead inc death,quantile,0.25,2020-05-24,2020-05-30,6088
7,US,1 wk ahead inc death,quantile,0.3,2020-05-24,2020-05-30,6291
8,US,1 wk ahead inc death,quantile,0.35,2020-05-24,2020-05-30,6437
9,US,1 wk ahead inc death,quantile,0.4,2020-05-24,2020-05-30,6565
10,US,1 wk ahead inc death,quantile,0.45,2020-05-24,2020-05-30,6707
11,US,1 wk ahead inc death,quantile,0.5,2020-05-24,2020-05-30,6880
12,US,1 wk ahead inc death,point,,2020-05-24,2020-05-30,6880
13,US,1 wk ahead inc death,quantile,0.55,2020-05-24,2020-05-30,7047
14,US,1 wk ahead inc death,quantile,0.6,2020-05-24,2020-05-30,7242
15,US,1 wk ahead inc death,quantile,0.65,2020-05-24,2020-05-30,7399
16,US,1 wk ahead inc death,quantile,0.7,2020-05-24,2020-05-30,7636
17,US,1 wk ahead inc death,quantile,0.75,2020-05-24,2020-05-30,7784
18,US,1 wk ahead inc death,quantile,0.8,2020-05-24,2020-05-30,8031
19,US,1 wk ahead inc death,quantile,0.85,2020-05-24,2020-05-30,8287
20,US,1 wk ahead inc death,quantile,0.9,2020-05-24,2020-05-30,8644
21,US,1 wk ahead inc death,quantile,0.95,2020-05-24,2020-05-30,9224
22,US,1 wk ahead inc death,quantile,0.975,2020-05-24,2020-05-30,9646
23,US,1 wk ahead inc death,quantile,0.99,2020-05-24,2020-05-30,10380
24,US,2 wk ahead inc death,quantile,0.01,2020-05-24,2020-06-06,3047
25,US,2 wk ahead inc death,quantile,0.025,2020-05-24,2020-06-06,3356
26,US,2 wk ahead inc death,quantile,0.05,2020-05-24,2020-06-06,3715
27,US,2 wk ahead inc death,quantile,0.1,2020-05-24,2020-06-06,4173
28,US,2 wk ahead inc death,quantile,0.15,2020-05-24,2020-06-06,4463
29,US,2 wk ahead inc death,quantile,0.2,2020-05-24,2020-06-06,4750
30,US,2 wk ahead inc death,quantile,0.25,2020-05-24,2020-06-06,4926
31,US,2 wk ahead inc death,quantile,0.3,2020-05-24,2020-06-06,5114
32,US,2 wk ahead inc death,quantile,0.35,2020-05-24,2020-06-06,5317
33,US,2 wk ahead inc death,quantile,0.4,2020-05-24,2020-06-06,5466
34,US,2 wk ahead inc death,quantile,0.45,2020-05-24,2020-06-06,5635
35,US,2 wk ahead inc death,quantile,0.5,2020-05-24,2020-06-06,5800
36,US,2 wk ahead inc death,point,,2020-05-24,2020-06-06,5800
37,US,2 wk ahead inc death,quantile,0.55,2020-05-24,2020-06-06,6002
38,US,2 wk ahead inc death,quantile,0.6,2020-05-24,2020-06-06,6211
39,US,2 wk ahead inc death,quantile,0.65,2020-05-24,2020-06-06,6477
40,US,2 wk ahead inc death,quantile,0.7,2020-05-24,2020-06-06,6673
41,US,2 wk ahead inc death,quantile,0.75,2020-05-24,2020-06-06,6907
42,US,2 wk ahead inc death,quantile,0.8,2020-05-24,2020-06-06,7084
43,US,2 wk ahead inc death,quantile,0.85,2020-05-24,2020-06-06,7507
44,US,2 wk ahead inc death,quantile,0.9,2020-05-24,2020-06-06,7950
45,US,2 wk ahead inc death,quantile,0.95,2020-05-24,2020-06-06,8627
46,US,2 wk ahead inc death,quantile,0.975,2020-05-24,2020-06-06,9274
47,US,2 wk ahead inc death,quantile,0.99,2020-05-24,2020-06-06,10010
48,US,3 wk ahead inc death,quantile,0.01,2020-05-24,2020-06-13,1869
49,US,3 wk ahead inc death,quantile,0.025,2020-05-24,2020-06-13,2257
50,US,3 wk ahead inc death,quantile,0.05,2020-05-24,2020-06-13,2625
51,US,3 wk ahead inc death,quantile,0.1,2020-05-24,2020-06-13,3058
52,US,3 wk ahead inc death,quantile,0.15,2020-05-24,2020-06-13,3340
53,US,3 wk ahead inc death,quantile,0.2,2020-05-24,2020-06-13,3641
54,US,3 wk ahead inc death,quantile,0.25,2020-05-24,2020-06-13,3866
55,US,3 wk ahead inc death,quantile,0.3,2020-05-24,2020-06-13,4085
56,US,3 wk ahead inc death,quantile,0.35,2020-05-24,2020-06-13,4328
57,US,3 wk ahead inc death,quantile,0.4,2020-05-24,2020-06-13,4551
58,US,3 wk ahead inc death,quantile,0.45,2020-05-24,2020-06-13,4745
59,US,3 wk ahead inc death,quantile,0.5,2020-05-24,2020-06-13,4956
60,US,3 wk ahead inc death,point,,2020-05-24,2020-06-13,4956
61,US,3 wk ahead inc death,quantile,0.55,2020-05-24,2020-06-13,5178
62,US,3 wk ahead inc death,quantile,0.6,2020-05-24,2020-06-13,5400
63,US,3 wk ahead inc death,quantile,0.65,2020-05-24,2020-06-13,5685
64,US,3 wk ahead inc death,quantile,0.7,2020-05-24,2020-06-13,5955
65,US,3 wk ahead inc death,quantile,0.75,2020-05-24,2020-06-13,6290
66,US,3 wk ahead inc death,quantile,0.8,2020-05-24,2020-06-13,6638
67,US,3 wk ahead inc death,quantile,0.85,2020-05-24,2020-06-13,7001
68,US,3 wk ahead inc death,quantile,0.9,2020-05-24,2020-06-13,7622
69,US,3 wk ahead inc death,quantile,0.95,2020-05-24,2020-06-13,8736
70,US,3 wk ahead inc death,quantile,0.975,2020-05-24,2020-06-13,9494
71,US,3 wk ahead inc death,quantile,0.99,2020-05-24,2020-06-13,10751
72,US,4 wk ahead inc death,quantile,0.01,2020-05-24,2020-06-20,1207
73,US,4 wk ahead inc death,quantile,0.025,2020-05-24,2020-06-20,1435
74,US,4 wk ahead inc death,quantile,0.05,2020-05-24,2020-06-20,1707
75,US,4 wk ahead inc death,quantile,0.1,2020-05-24,2020-06-20,2070
76,US,4 wk ahead inc death,quantile,0.15,2020-05-24,2020-06-20,2428
77,US,4 wk ahead inc death,quantile,0.2,2020-05-24,2020-06-20,2728
78,US,4 wk ahead inc death,quantile,0.25,2020-05-24,2020-06-20,3013
79,US,4 wk ahead inc death,quantile,0.3,2020-05-24,2020-06-20,3244
80,US,4 wk ahead inc death,quantile,0.35,2020-05-24,2020-06-20,3458
81,US,4 wk ahead inc death,quantile,0.4,2020-05-24,2020-06-20,3709
82,US,4 wk ahead inc death,quantile,0.45,2020-05-24,2020-06-20,3962
83,US,4 wk ahead inc death,quantile,0.5,2020-05-24,2020-06-20,4214
84,US,4 wk ahead inc death,point,,2020-05-24,2020-06-20,4214
85,US,4 wk ahead inc death,quantile,0.55,2020-05-24,2020-06-20,4452
86,US,4 wk ahead inc death,quantile,0.6,2020-05-24,2020-06-20,4699
87,US,4 wk ahead inc death,quantile,0.65,2020-05-24,2020-06-20,4952
88,US,4 wk ahead inc death,quantile,0.7,2020-05-24,2020-06-20,5311
89,US,4 wk ahead inc death,quantile,0.75,2020-05-24,2020-06-20,5709
90,US,4 wk ahead inc death,quantile,0.8,2020-05-24,2020-06-20,6048
91,US,4 wk ahead inc death,quantile,0.85,2020-05-24,2020-06-20,6679
92,US,4 wk ahead inc death,quantile,0.9,2020-05-24,2020-06-20,7497
93,US,4 wk ahead inc death,quantile,0.95,2020-05-24,2020-06-20,8713
94,US,4 wk ahead inc death,quantile,0.975,2020-05-24,2020-06-20,9925
95,US,4 wk ahead inc death,quantile,0.99,2020-05-24,2020-06-20,10898
96,02,1 wk ahead inc death,quantile,0.01,2020-05-24,2020-05-30,0
97,02,1 wk ahead inc death,quantile,0.025,2020-05-24,2020-05-30,0
98,02,1 wk ahead inc death,quantile,0.05,2020-05-24,2020-05-30,0
99,02,1 wk ahead inc death,quantile,0.1,2020-05-24,2020-05-30,0
100,02,1 wk ahead inc death,quantile,0.15,2020-05-24,2020-05-30,0
101,02,1 wk ahead inc death,quantile,0.2,2020-05-24,2020-05-30,0
102,02,1 wk ahead inc death,quantile,0.25,2020-05-24,2020-05-30,0
103,02,1 wk ahead inc death,quantile,0.3,2020-05-24,2020-05-30,0
104,02,1 wk ahead inc death,quantile,0.35,2020-05-24,2020-05-30,0
105,02,1 wk ahead inc death,quantile,0.4,2020-05-24,2020-05-30,0
106,02,1 wk ahead inc death,quantile,0.45,2020-05-24,2020-05-30,0
107,02,1 wk ahead inc death,quantile,0.5,2020-05-24,2020-05-30,0
108,02,1 wk ahead inc death,point,,2020-05-24,2020-05-30,0
109,02,1 wk ahead inc death,quantile,0.55,2020-05-24,2020-05-30,0
110,02,1 wk ahead inc death,quantile,0.6,2020-05-24,2020-05-30,0
111,02,1 wk ahead inc death,quantile,0.65,2020-05-24,2020-05-30,0
112,02,1 wk ahead inc death,quantile,0.7,2020-05-24,2020-05-30,0
113,02,1 wk ahead inc death,quantile,0.75,2020-05-24,2020-05-30,0
114,02,1 wk ahead inc death,quantile,0.8,2020-05-24,2020-05-30,1
115,02,1 wk ahead inc death,quantile,0.85,2020-05-24,2020-05-30,1
116,02,1 wk ahead inc death,quantile,0.9,2020-05-24,2020-05-30,1
117,02,1 wk ahead inc death,quantile,0.95,2020-05-24,2020-05-30,1
118,02,1 wk ahead inc death,quantile,0.975,2020-05-24,2020-05-30,1
119,02,1 wk ahead inc death,quantile,0.99,2020-05-24,2020-05-30,2
120,02,2 wk ahead inc death,quantile,0.01,2020-05-24,2020-06-06,0
121,02,2 wk ahead inc death,quantile,0.025,2020-05-24,2020-06-06,0
122,02,2 wk ahead inc death,quantile,0.05,2020-05-24,2020-06-06,0
123,02,2 wk ahead inc death,quantile,0.1,2020-05-24,2020-06-06,0
124,02,2 wk ahead inc death,quantile,0.15,2020-05-24,2020-06-06,0
125,02,2 wk ahead inc death,quantile,0.2,2020-05-24,2020-06-06,0
126,02,2 wk ahead inc death,quantile,0.25,2020-05-24,2020-06-06,0
127,02,2 wk ahead inc death,quantile,0.3,2020-05-24,2020-06-06,0
128,02,2 wk ahead inc death,quantile,0.35,2020-05-24,2020-06-06,0
129,02,2 wk ahead inc death,quantile,0.4,2020-05-24,2020-06-06,0
130,02,2 wk ahead inc death,quantile,0.45,2020-05-24,2020-06-06,0
131,02,2 wk ahead inc death,quantile,0.5,2020-05-24,2020-06-06,0
132,02,2 wk ahead inc death,point,,2020-05-24,2020-06-06,0
133,02,2 wk ahead inc death,quantile,0.55,2020-05-24,2020-06-06,0
134,02,2 wk ahead inc death,quantile,0.6,2020-05-24,2020-06-06,0
135,02,2 wk ahead inc death,quantile,0.65,2020-05-24,2020-06-06,0
136,02,2 wk ahead inc death,quantile,0.7,2020-05-24,2020-06-06,0
137,02,2 wk ahead inc death,quantile,0.75,2020-05-24,2020-06-06,0
138,02,2 wk ahead inc death,quantile,0.8,2020-05-24,2020-06-06,0
139,02,2 wk ahead inc death,quantile,0.85,2020-05-24,2020-06-06,1
140,02,2 wk ahead inc death,quantile,0.9,2020-05-24,2020-06-06,1
141,02,2 wk ahead inc death,quantile,0.95,2020-05-24,2020-06-06,1
142,02,2 wk ahead inc death,quantile,0.975,2020-05-24,2020-06-06,2
143,02,2 wk ahead inc death,quantile,0.99,2020-05-24,2020-06-06,2
144,02,3 wk ahead inc death,quantile,0.01,2020-05-24,2020-06-13,0
145,02,3 wk ahead inc death,quantile,0.025,2020-05-24,2020-06-13,0
146,02,3 wk ahead inc death,quantile,0.05,2020-05-24,2020-06-13,0
147,02,3 wk ahead inc death,quantile,0.1,2020-05-24,2020-06-13,0
148,02,3 wk ahead inc death,quantile,0.15,2020-05-24,2020-06-13,0
149,02,3 wk ahead inc death,quantile,0.2,2020-05-24,2020-06-13,0
150,02,3 wk ahead inc death,quantile,0.25,2020-05-24,2020-06-13,0
151,02,3 wk ahead inc death,quantile,0.3,2020-05-24,2020-06-13,0
152,02,3 wk ahead inc death,quantile,0.35,2020-05-24,2020-06-13,0
153,02,3 wk ahead inc death,quantile,0.4,2020-05-24,2020-06-13,0
154,02,3 wk ahead inc death,quantile,0.45,2020-05-24,2020-06-13,0
155,02,3 wk ahead inc death,quantile,0.5,2020-05-24,2020-06-13,0
156,02,3 wk ahead inc death,point,,2020-05-24,2020-06-13,0
