,location,target,type,quantile,forecast_date,target_end_date,value
0,US,1 wk ahead inc death,quantile,0.01,2020-06-21,2020-06-27,2894
1,US,1 wk ahead inc death,quantile,0.025,2020-06-21,2020-06-27,3034
2,US,1 wk ahead inc death,quantile,0.05,2020-06-21,2020-06-27,3257
3,US,1 wk ahead inc death,quantile,0.1,2020-06-21,2020-06-27,3489
4,US,1 wk ahead inc death,quantile,0.15,2020-06-21,2020-06-27,3651
5,US,1 wk ahead inc death,quantile,0.2,2020-06-21,2020-06-27,3807
6,US,1 wk ahead inc death,quantile,0.25,2020-06-21,2020-06-27,3938
7,US,1 wk ahead inc death,quantile,0.3,2020-06-21,2020-06-27,4034
8,US,1 wk ahead inc death,quantile,0.35,2020-06-21,2020-06-27,4131
9,US,1 wk ahead inc death,quantile,0.4,2020-06-21,2020-06-27,4227
10,US,1 wk ahead inc death,quantile,0.45,2020-06-21,2020-06-27,4328
11,US,1 wk ahead inc death,quantile,0.5,2020-06-21,2020-06-27,4428
12,US,1 wk ahead inc death,point,,2020-06-21,2020-06-27,4428
13,US,1 wk ahead inc death,quantile,0.55,2020-06-21,2020-06-27,4545
14,US,1 wk ahead inc death,quantile,0.6,2020-06-21,2020-06-27,4663
15,US,1 wk ahead inc death,quantile,0.65,2020-06-21,2020-06-27,4782
16,US,1 wk ahead inc death,quantile,0.7,2020-06-21,2020-06-27,4903
17,US,1 wk ahead inc death,quantile,0.75,2020-06-21,2020-06-27,5032
18,US,1 wk ahead inc death,quantile,0.8,2020-06-21,2020-06-27,5168
19,US,1 wk ahead inc death,quantile,0.85,2020-06-21,2020-06-27,5360
20,US,1 wk ahead inc death,quantile,0.9,2020-06-21,2020-06-27,5645
21,US,1 wk ahead inc death,quantile,0.95,2020-06-21,2020-06-27,6043
22,US,1 wk ahead inc death,quantile,0.975,2020-06-21,2020-06-27,6278
23,US,1 wk ahead inc death,quantile,0.99,2020-06-21,2020-06-27,6670
24,US,2 wk ahead inc death,quantile,0.01,2020-06-21,2020-07-04,2472
25,US,2 wk ahead inc death,quantile,0.025,2020-06-21,2020-07-04,2692
26,US,2 wk ahead inc death,quantile,0.05,2020-06-21,2020-07-04,2924
27,US,2 wk ahead inc death,quantile,0.1,2020-06-21,2020-07-04,3234
28,US,2 wk ahead inc death,quantile,0.15,2020-06-21,2020-07-04,3480
29,US,2 wk ahead inc death,quantile,0.2,2020-06-21,2020-07-04,3721
30,US,2 wk ahead inc death,quantile,0.25,2020-06-21,2020-07-04,3873
31,US,2 wk ahead inc death,quantile,0.3,2020-06-21,2020-07-04,4050
32,US,2 wk ahead inc death,quantile,0.35,2020-06-21,2020-07-04,4191
33,US,2 wk ahead inc death,quantile,0.4,2020-06-21,2020-07-04,4341
34,US,2 wk ahead inc death,quantile,0.45,2020-06-21,2020-07-04,4493
35,US,2 wk ahead inc death,quantile,0.5,2020-06-21,2020-07-04,4636
36,US,2 wk ahead inc death,point,,2020-06-21,2020-07-04,4636
37,US,2 wk ahead inc death,quantile,0.55,2020-06-21,2020-07-04,4776
38,US,2 wk ahead inc death,quantile,0.6,2020-06-21,2020-07-04,4952
39,US,2 wk ahead inc death,quantile,0.65,2020-06-21,2020-07-04,5138
40,US,2 wk ahead inc death,quantile,0.7,2020-06-21,2020-07-04,5291
41,US,2 wk ahead inc death,quantile,0.75,2020-06-21,2020-07-04,5489
42,US,2 wk ahead inc death,quantile,0.8,2020-06-21,2020-07-04,5772
43,US,2 wk ahead inc death,quantile,0.85,2020-06-21,2020-07-04,6098
44,US,2 wk ahead inc death,quantile,0.9,2020-06-21,2020-07-04,6412
45,US,2 wk ahead inc death,quantile,0.95,2020-06-21,2020-07-04,6985
46,US,2 wk ahead inc death,quantile,0.975,2020-06-21,2020-07-04,7582
47,US,2 wk ahead inc death,quantile,0.99,2020-06-21,2020-07-04,8291
48,US,3 wk ahead inc death,quantile,0.01,2020-06-21,2020-07-11,1880
49,US,3 wk ahead inc death,quantile,0.025,2020-06-21,2020-07-11,2231
50,US,3 wk ahead inc death,quantile,0.05,2020-06-21,2020-07-11,2539
51,US,3 wk ahead inc death,quantile,0.1,2020-06-21,2020-07-11,2931
52,US,3 wk ahead inc death,quantile,0.15,2020-06-21,2020-07-11,3280
53,US,3 wk ahead inc death,quantile,0.2,2020-06-21,2020-07-11,3548
54,US,3 wk ahead inc death,quantile,0.25,2020-06-21,2020-07-11,3786
55,US,3 wk ahead inc death,quantile,0.3,2020-06-21,2020-07-11,4037
56,US,3 wk ahead inc death,quantile,0.35,2020-06-21,2020-07-11,4289
57,US,3 wk ahead inc death,quantile,0.4,2020-06-21,2020-07-11,4491
58,US,3 wk ahead inc death,quantile,0.45,2020-06-21,2020-07-11,4706
59,US,3 wk ahead inc death,quantile,0.5,2020-06-21,2020-07-11,4930
