,location,target,type,quantile,forecast_date,target_end_date,value
0,2,1 wk ahead cum death,quantile,0.01,2020-05-03,2020-05-09,9
1,2,1 wk ahead cum death,quantile,0.025,2020-05-03,2020-05-09,9
2,2,1 wk ahead cum death,quantile,0.05,2020-05-03,2020-05-09,9
3,2,1 wk ahead cum death,quantile,0.1,2020-05-03,2020-05-09,9
4,2,1 wk ahead cum death,quantile,0.15,2020-05-03,2020-05-09,9
5,2,1 wk ahead cum death,quantile,0.2,2020-05-03,2020-05-09,9
6,2,1 wk ahead cum death,quantile,0.25,2020-05-03,2020-05-09,9
7,2,1 wk ahead cum death,quantile,0.3,2020-05-03,2020-05-09,10
8,2,1 wk ahead cum death,quantile,0.35,2020-05-03,2020-05-09,10
9,2,1 wk ahead cum death,quantile,0.4,2020-05-03,2020-05-09,10
10,2,1 wk ahead cum death,quantile,0.45,2020-05-03,2020-05-09,10
11,2,1 wk ahead cum death,quantile,0.5,2020-05-03,2020-05-09,10
12,2,1 wk ahead cum death,point,,2020-05-03,2020-05-09,10
13,2,1 wk ahead cum death,quantile,0.55,2020-05-03,2020-05-09,10
14,2,1 wk ahead cum death,quantile,0.6,2020-05-03,2020-05-09,10
15,2,1 wk ahead cum death,quantile,0.65,2020-05-03,2020-05-09,10
16,2,1 wk ahead cum death,quantile,0.7,2020-05-03,2020-05-09,10
17,2,1 wk ahead cum death,quantile,0.75,2020-05-03,2020-05-09,10
18,2,1 wk ahead cum death,quantile,0.8,2020-05-03,2020-05-09,10
19,2,1 wk ahead cum death,quantile,0.85,2020-05-03,2020-05-09,10
20,2,1 wk ahead cum death,quantile,0.9,2020-05-03,2020-05-09,11
21,2,1 wk ahead cum death,quantile,0.95,2020-05-03,2020-05-09,11
22,2,1 wk ahead cum death,quantile,0.975,2020-05-03,2020-05-09,11
23,2,1 wk ahead cum death,quantile,0.99,2020-05-03,2020-05-09,12
24,2,2 wk ahead cum death,quantile,0.01,2020-05-03,2020-05-16,9
25,2,2 wk ahead cum death,quantile,0.025,2020-05-03,2020-05-16,9
26,2,2 wk ahead cum death,quantile,0.05,2020-05-03,2020-05-16,9
27,2,2 wk ahead cum death,quantile,0.1,2020-05-03,2020-05-16,9
28,2,2 wk ahead cum death,quantile,0.15,2020-05-03,2020-05-16,9
29,2,2 wk ahead cum death,quantile,0.2,2020-05-03,2020-05-16,9
30,2,2 wk ahead cum death,quantile,0.25,2020-05-03,2020-05-16,10
31,2,2 wk ahead cum death,quantile,0.3,2020-05-03,2020-05-16,10
32,2,2 wk ahead cum death,quantile,0.35,2020-05-03,2020-05-16,10
33,2,2 wk ahead cum death,quantile,0.4,2020-05-03,2020-05-16,10
34,2,2 wk ahead cum death,quantile,0.45,2020-05-03,2020-05-16,10
35,2,2 wk ahead cum death,quantile,0.5,2020-05-03,2020-05-16,10
36,2,2 wk ahead cum death,point,,2020-05-03,2020-05-16,10
37,2,2 wk ahead cum death,quantile,0.55,2020-05-03,2020-05-16,10
38,2,2 wk ahead cum death,quantile,0.6,2020-05-03,2020-05-16,10
39,2,2 wk ahead cum death,quantile,0.65,2020-05-03,2020-05-16,10
40,2,2 wk ahead cum death,quantile,0.7,2020-05-03,2020-05-16,10
41,2,2 wk ahead cum death,quantile,0.75,2020-05-03,2020-05-16,10
42,2,2 wk ahead cum death,quantile,0.8,2020-05-03,2020-05-16,11
43,2,2 wk ahead cum death,quantile,0.85,2020-05-03,2020-05-16,11
44,2,2 wk ahead cum death,quantile,0.9,2020-05-03,2020-05-16,11
45,2,2 wk ahead cum death,quantile,0.95,2020-05-03,2020-05-16,11
46,2,2 wk ahead cum death,quantile,0.975,2020-05-03,2020-05-16,12
47,2,2 wk ahead cum death,quantile,0.99,2020-05-03,2020-05-16,13
48,2,3 wk ahead cum death,quantile,0.01,2020-05-03,2020-05-23,9
49,2,3 wk ahead cum death,quantile,0.025,2020-05-03,2020-05-23,9
50,2,3 wk ahead cum death,quantile,0.05,2020-05-03,2020-05-23,9
51,2,3 wk ahead cum death,quantile,0.1,2020-05-03,2020-05-23,9
52,2,3 wk ahead cum death,quantile,0.15,2020-05-03,2020-05-23,9
53,2,3 wk ahead cum death,quantile,0.2,2020-05-03,2020-05-23,9
54,2,3 wk ahead cum death,quantile,0.25,2020-05-03,2020-05-23,10
55,2,3 wk ahead cum death,quantile,0.3,2020-05-03,2020-05-23,10
56,2,3 wk ahead cum death,quantile,0.35,2020-05-03,2020-05-23,10
57,2,3 wk ahead cum death,quantile,0.4,2020-05-03,2020-05-23,10
58,2,3 wk ahead cum death,quantile,0.45,2020-05-03,2020-05-23,10
59,2,3 wk ahead cum death,quantile,0.5,2020-05-03,2020-05-23,10
60,2,3 wk ahead cum death,point,,2020-05-03,2020-05-23,10
61,2,3 wk ahead cum death,quantile,0.55,2020-05-03,2020-05-23,10
62,2,3 wk ahead cum death,quantile,0.6,2020-05-03,2020-05-23,10
63,2,3 wk ahead cum death,quantile,0.65,2020-05-03,2020-05-23,10
64,2,3 wk ahead cum death,quantile,0.7,2020-05-03,2020-05-23,10
65,2,3 wk ahead cum death,quantile,0.75,2020-05-03,2020-05-23,10
66,2,3 wk ahead cum death,quantile,0.8,2020-05-03,2020-05-23,11
67,2,3 wk ahead cum death,quantile,0.85,2020-05-03,2020-05-23,11
68,2,3 wk ahead cum death,quantile,0.9,2020-05-03,2020-05-23,11
69,2,3 wk ahead cum death,quantile,0.95,2020-05-03,2020-05-23,12
70,2,3 wk ahead cum death,quantile,0.975,2020-05-03,2020-05-23,13
71,2,3 wk ahead cum death,quantile,0.99,2020-05-03,2020-05-23,27
72,2,4 wk ahead cum death,quantile,0.01,2020-05-03,2020-05-30,9
73,2,4 wk ahead cum death,quantile,0.025,2020-05-03,2020-05-30,9
74,2,4 wk ahead cum death,quantile,0.05,2020-05-03,2020-05-30,9
75,2,4 wk ahead cum death,quantile,0.1,2020-05-03,2020-05-30,9
76,2,4 wk ahead cum death,quantile,0.15,2020-05-03,2020-05-30,9
77,2,4 wk ahead cum death,quantile,0.2,2020-05-03,2020-05-30,9
78,2,4 wk ahead cum death,quantile,0.25,2020-05-03,2020-05-30,10
79,2,4 wk ahead cum death,quantile,0.3,2020-05-03,2020-05-30,10
80,2,4 wk ahead cum death,quantile,0.35,2020-05-03,2020-05-30,10
81,2,4 wk ahead cum death,quantile,0.4,2020-05-03,2020-05-30,10
82,2,4 wk ahead cum death,quantile,0.45,2020-05-03,2020-05-30,10
83,2,4 wk ahead cum death,quantile,0.5,2020-05-03,2020-05-30,10
84,2,4 wk ahead cum death,point,,2020-05-03,2020-05-30,10
85,2,4 wk ahead cum death,quantile,0.55,2020-05-03,2020-05-30,10
86,2,4 wk ahead cum death,quantile,0.6,2020-05-03,2020-05-30,10
87,2,4 wk ahead cum death,quantile,0.65,2020-05-03,2020-05-30,10
88,2,4 wk ahead cum death,quantile,0.7,2020-05-03,2020-05-30,10
89,2,4 wk ahead cum death,quantile,0.75,2020-05-03,2020-05-30,11
90,2,4 wk ahead cum death,quantile,0.8,2020-05-03,2020-05-30,11
91,2,4 wk ahead cum death,quantile,0.85,2020-05-03,2020-05-30,11
92,2,4 wk ahead cum death,quantile,0.9,2020-05-03,2020-05-30,11
93,2,4 wk ahead cum death,quantile,0.95,2020-05-03,2020-05-30,13
94,2,4 wk ahead cum death,quantile,0.975,2020-05-03,2020-05-30,18
95,2,4 wk ahead cum death,quantile,0.99,2020-05-03,2020-05-30,92
96,1,1 wk ahead cum death,quantile,0.01,2020-05-03,2020-05-09,289
97,1,1 wk ahead cum death,quantile,0.025,2020-05-03,2020-05-09,296
98,1,1 wk ahead cum death,quantile,0.05,2020-05-03,2020-05-09,303
99,1,1 wk ahead cum death,quantile,0.1,2020-05-03,2020-05-09,311
100,1,1 wk ahead cum death,quantile,0.15,2020-05-03,2020-05-09,316
101,1,1 wk ahead cum death,quantile,0.2,2020-05-03,2020-05-09,322
102,1,1 wk ahead cum death,quantile,0.25,2020-05-03,2020-05-09,327
103,1,1 wk ahead cum death,quantile,0.3,2020-05-03,2020-05-09,334
104,1,1 wk ahead cum death,quantile,0.35,2020-05-03,2020-05-09,337
105,1,1 wk ahead cum death,quantile,0.4,2020-05-03,2020-05-09,342
106,1,1 wk ahead cum death,quantile,0.45,2020-05-03,2020-05-09,348
107,1,1 wk ahead cum death,quantile,0.5,2020-05-03,2020-05-09,353
108,1,1 wk ahead cum death,point,,2020-05-03,2020-05-09,353
109,1,1 wk ahead cum death,quantile,0.55,2020-05-03,2020-05-09,359
110,1,1 wk ahead cum death,quantile,0.6,2020-05-03,2020-05-09,366
111,1,1 wk ahead cum death,quantile,0.65,2020-05-03,2020-05-09,373
112,1,1 wk ahead cum death,quantile,0.7,2020-05-03,2020-05-09,381
113,1,1 wk ahead cum death,quantile,0.75,2020-05-03,2020-05-09,391
114,1,1 wk ahead cum death,quantile,0.8,2020-05-03,2020-05-09,404
115,1,1 wk ahead cum death,quantile,0.85,2020-05-03,2020-05-09,420
116,1,1 wk ahead cum death,quantile,0.9,2020-05-03,2020-05-09,439
117,1,1 wk ahead cum death,quantile,0.95,2020-05-03,2020-05-09,500
118,1,1 wk ahead cum death,quantile,0.975,2020-05-03,2020-05-09,602
119,1,1 wk ahead cum death,quantile,0.99,2020-05-03,2020-05-09,704
120,1,2 wk ahead cum death,quantile,0.01,2020-05-03,2020-05-16,308
121,1,2 wk ahead cum death,quantile,0.025,2020-05-03,2020-05-16,317
122,1,2 wk ahead cum death,quantile,0.05,2020-05-03,2020-05-16,326
123,1,2 wk ahead cum death,quantile,0.1,2020-05-03,2020-05-16,337
124,1,2 wk ahead cum death,quantile,0.15,2020-05-03,2020-05-16,348
125,1,2 wk ahead cum death,quantile,0.2,2020-05-03,2020-05-16,357
126,1,2 wk ahead cum death,quantile,0.25,2020-05-03,2020-05-16,367
127,1,2 wk ahead cum death,quantile,0.3,2020-05-03,2020-05-16,376
128,1,2 wk ahead cum death,quantile,0.35,2020-05-03,2020-05-16,385
129,1,2 wk ahead cum death,quantile,0.4,2020-05-03,2020-05-16,395
130,1,2 wk ahead cum death,quantile,0.45,2020-05-03,2020-05-16,408
131,1,2 wk ahead cum death,quantile,0.5,2020-05-03,2020-05-16,421
132,1,2 wk ahead cum death,point,,2020-05-03,2020-05-16,421
133,1,2 wk ahead cum death,quantile,0.55,2020-05-03,2020-05-16,437
134,1,2 wk ahead cum death,quantile,0.6,2020-05-03,2020-05-16,452
135,1,2 wk ahead cum death,quantile,0.65,2020-05-03,2020-05-16,474
136,1,2 wk ahead cum death,quantile,0.7,2020-05-03,2020-05-16,500
137,1,2 wk ahead cum death,quantile,0.75,2020-05-03,2020-05-16,538
138,1,2 wk ahead cum death,quantile,0.8,2020-05-03,2020-05-16,590
139,1,2 wk ahead cum death,quantile,0.85,2020-05-03,2020-05-16,675
140,1,2 wk ahead cum death,quantile,0.9,2020-05-03,2020-05-16,878
141,1,2 wk ahead cum death,quantile,0.95,2020-05-03,2020-05-16,1337
142,1,2 wk ahead cum death,quantile,0.975,2020-05-03,2020-05-16,2246
143,1,2 wk ahead cum death,quantile,0.99,2020-05-03,2020-05-16,4568
144,1,3 wk ahead cum death,quantile,0.01,2020-05-03,2020-05-23,320
145,1,3 wk ahead cum death,quantile,0.025,2020-05-03,2020-05-23,330
146,1,3 wk ahead cum death,quantile,0.05,2020-05-03,2020-05-23,340
147,1,3 wk ahead cum death,quantile,0.1,2020-05-03,2020-05-23,356
148,1,3 wk ahead cum death,quantile,0.15,2020-05-03,2020-05-23,372
149,1,3 wk ahead cum death,quantile,0.2,2020-05-03,2020-05-23,383
150,1,3 wk ahead cum death,quantile,0.25,2020-05-03,2020-05-23,394
151,1,3 wk ahead cum death,quantile,0.3,2020-05-03,2020-05-23,408
152,1,3 wk ahead cum death,quantile,0.35,2020-05-03,2020-05-23,426
153,1,3 wk ahead cum death,quantile,0.4,2020-05-03,2020-05-23,443
154,1,3 wk ahead cum death,quantile,0.45,2020-05-03,2020-05-23,464
155,1,3 wk ahead cum death,quantile,0.5,2020-05-03,2020-05-23,494
156,1,3 wk ahead cum death,point,,2020-05-03,2020-05-23,494
157,1,3 wk ahead cum death,quantile,0.55,2020-05-03,2020-05-23,523
158,1,3 wk ahead cum death,quantile,0.6,2020-05-03,2020-05-23,560
159,1,3 wk ahead cum death,quantile,0.65,2020-05-03,2020-05-23,617
160,1,3 wk ahead cum death,quantile,0.7,2020-05-03,2020-05-23,702
161,1,3 wk ahead cum death,quantile,0.75,2020-05-03,2020-05-23,823
162,1,3 wk ahead cum death,quantile,0.8,2020-05-03,2020-05-23,1033
163,1,3 wk ahead cum death,quantile,0.85,2020-05-03,2020-05-23,1442
164,1,3 wk ahead cum death,quantile,0.9,2020-05-03,2020-05-23,2469
165,1,3 wk ahead cum death,quantile,0.95,2020-05-03,2020-05-23,4959
166,1,3 wk ahead cum death,quantile,0.975,2020-05-03,2020-05-23,7600
167,1,3 wk ahead cum death,quantile,0.99,2020-05-03,2020-05-23,15202
168,1,4 wk ahead cum death,quantile,0.01,2020-05-03,2020-05-30,326
169,1,4 wk ahead cum death,quantile,0.025,2020-05-03,2020-05-30,337
170,1,4 wk ahead cum death,quantile,0.05,2020-05-03,2020-05-30,351
171,1,4 wk ahead cum death,quantile,0.1,2020-05-03,2020-05-30,366
172,1,4 wk ahead cum death,quantile,0.15,2020-05-03,2020-05-30,387
173,1,4 wk ahead cum death,quantile,0.2,2020-05-03,2020-05-30,400
174,1,4 wk ahead cum death,quantile,0.25,2020-05-03,2020-05-30,417
175,1,4 wk ahead cum death,quantile,0.3,2020-05-03,2020-05-30,437
176,1,4 wk ahead cum death,quantile,0.35,2020-05-03,2020-05-30,456
177,1,4 wk ahead cum death,quantile,0.4,2020-05-03,2020-05-30,485
178,1,4 wk ahead cum death,quantile,0.45,2020-05-03,2020-05-30,526
179,1,4 wk ahead cum death,quantile,0.5,2020-05-03,2020-05-30,565
180,1,4 wk ahead cum death,point,,2020-05-03,2020-05-30,565
181,1,4 wk ahead cum death,quantile,0.55,2020-05-03,2020-05-30,622
182,1,4 wk ahead cum death,quantile,0.6,2020-05-03,2020-05-30,706
183,1,4 wk ahead cum death,quantile,0.65,2020-05-03,2020-05-30,828
184,1,4 wk ahead cum death,quantile,0.7,2020-05-03,2020-05-30,1063
