,location,target,type,quantile,value
0,US,1 day ahead cum death,point,,56936
1,US,1 day ahead inc death,point,,2055
2,US,1 wk ahead cum death,point,,66865
3,US,1 wk ahead inc death,point,,1916
4,US,2 day ahead cum death,point,,58975
5,US,2 day ahead inc death,point,,2040
6,US,3 day ahead cum death,point,,61001
7,US,3 day ahead inc death,point,,2026
8,US,4 day ahead cum death,point,,63001
9,US,4 day ahead inc death,point,,2001
10,US,5 day ahead cum death,point,,64957
11,US,5 day ahead inc death,point,,1958
12,US,6 day ahead cum death,point,,66865
13,US,6 day ahead inc death,point,,1916
14,US,7 day ahead cum death,point,,68767
15,US,7 day ahead inc death,point,,1910
16,US,1 day ahead cum death,quantile,0.01,56809
17,US,1 day ahead cum death,quantile,0.025,56828
18,US,1 day ahead cum death,quantile,0.05,56845
19,US,1 day ahead cum death,quantile,0.1,56865
20,US,1 day ahead cum death,quantile,0.15,56879
21,US,1 day ahead cum death,quantile,0.2,56889
22,US,1 day ahead cum death,quantile,0.25,56898
23,US,1 day ahead cum death,quantile,0.3,56907
24,US,1 day ahead cum death,quantile,0.35,56914
25,US,1 day ahead cum death,quantile,0.4,56922
26,US,1 day ahead cum death,quantile,0.45,56929
27,US,1 day ahead cum death,quantile,0.5,56936
28,US,1 day ahead cum death,quantile,0.55,56943
29,US,1 day ahead cum death,quantile,0.6,56950
30,US,1 day ahead cum death,quantile,0.65,56958
31,US,1 day ahead cum death,quantile,0.7,56966
32,US,1 day ahead cum death,quantile,0.75,56975
33,US,1 day ahead cum death,quantile,0.8,56985
34,US,1 day ahead cum death,quantile,0.85,56997
35,US,1 day ahead cum death,quantile,0.9,57011
36,US,1 day ahead cum death,quantile,0.95,57034
37,US,1 day ahead cum death,quantile,0.975,57055
38,US,1 day ahead cum death,quantile,0.99,57079
39,US,1 day ahead inc death,quantile,0.01,1928
40,US,1 day ahead inc death,quantile,0.025,1947
41,US,1 day ahead inc death,quantile,0.05,1964
42,US,1 day ahead inc death,quantile,0.1,1984
43,US,1 day ahead inc death,quantile,0.15,1998
44,US,1 day ahead inc death,quantile,0.2,2008
45,US,1 day ahead inc death,quantile,0.25,2017
46,US,1 day ahead inc death,quantile,0.3,2026
47,US,1 day ahead inc death,quantile,0.35,2033
48,US,1 day ahead inc death,quantile,0.4,2041
49,US,1 day ahead inc death,quantile,0.45,2048
50,US,1 day ahead inc death,quantile,0.5,2055
51,US,1 day ahead inc death,quantile,0.55,2062
52,US,1 day ahead inc death,quantile,0.6,2069
53,US,1 day ahead inc death,quantile,0.65,2077
54,US,1 day ahead inc death,quantile,0.7,2085
55,US,1 day ahead inc death,quantile,0.75,2094
56,US,1 day ahead inc death,quantile,0.8,2104
57,US,1 day ahead inc death,quantile,0.85,2116
58,US,1 day ahead inc death,quantile,0.9,2130
59,US,1 day ahead inc death,quantile,0.95,2153
60,US,1 day ahead inc death,quantile,0.975,2174
61,US,1 day ahead inc death,quantile,0.99,2198
62,US,1 wk ahead cum death,quantile,0.01,66022
63,US,1 wk ahead cum death,quantile,0.025,66133
64,US,1 wk ahead cum death,quantile,0.05,66231
65,US,1 wk ahead cum death,quantile,0.1,66361
66,US,1 wk ahead cum death,quantile,0.15,66462
67,US,1 wk ahead cum death,quantile,0.2,66555
68,US,1 wk ahead cum death,quantile,0.25,66640
69,US,1 wk ahead cum death,quantile,0.3,66706
70,US,1 wk ahead cum death,quantile,0.35,66754
71,US,1 wk ahead cum death,quantile,0.4,66795
72,US,1 wk ahead cum death,quantile,0.45,66831
73,US,1 wk ahead cum death,quantile,0.5,66865
74,US,1 wk ahead cum death,quantile,0.55,66901
75,US,1 wk ahead cum death,quantile,0.6,66948
76,US,1 wk ahead cum death,quantile,0.65,67011
77,US,1 wk ahead cum death,quantile,0.7,67137
78,US,1 wk ahead cum death,quantile,0.75,67297
79,US,1 wk ahead cum death,quantile,0.8,67420
80,US,1 wk ahead cum death,quantile,0.85,67533
