,location,target,type,quantile,forecast_date,target_end_date,value
0,US,1 day ahead cum death,point,,2020-06-28,2020-06-29,126399
1,US,1 day ahead inc death,point,,2020-06-28,2020-06-29,596
2,US,1 wk ahead cum death,point,,2020-06-28,2020-07-04,129320
3,US,1 wk ahead inc death,point,,2020-06-28,2020-07-04,4362
4,US,2 day ahead cum death,point,,2020-06-28,2020-06-30,126986
5,US,2 day ahead inc death,point,,2020-06-28,2020-06-30,593
6,US,3 day ahead cum death,point,,2020-06-28,2020-07-01,127569
7,US,3 day ahead inc death,point,,2020-06-28,2020-07-01,589
8,US,4 day ahead cum death,point,,2020-06-28,2020-07-02,128153
9,US,4 day ahead inc death,point,,2020-06-28,2020-07-02,586
10,US,5 day ahead cum death,point,,2020-06-28,2020-07-03,128737
11,US,5 day ahead inc death,point,,2020-06-28,2020-07-03,585
12,US,6 day ahead cum death,point,,2020-06-28,2020-07-04,129320
13,US,6 day ahead inc death,point,,2020-06-28,2020-07-04,583
14,US,7 day ahead cum death,point,,2020-06-28,2020-07-05,129901
15,US,7 day ahead inc death,point,,2020-06-28,2020-07-05,581
16,US,1 day ahead cum death,quantile,0.01,2020-06-28,2020-06-29,126317
17,US,1 day ahead cum death,quantile,0.025,2020-06-28,2020-06-29,126327
18,US,1 day ahead cum death,quantile,0.05,2020-06-28,2020-06-29,126336
19,US,1 day ahead cum death,quantile,0.1,2020-06-28,2020-06-29,126348
20,US,1 day ahead cum death,quantile,0.15,2020-06-28,2020-06-29,126356
21,US,1 day ahead cum death,quantile,0.2,2020-06-28,2020-06-29,126363
22,US,1 day ahead cum death,quantile,0.25,2020-06-28,2020-06-29,126369
23,US,1 day ahead cum death,quantile,0.3,2020-06-28,2020-06-29,126375
24,US,1 day ahead cum death,quantile,0.35,2020-06-28,2020-06-29,126380
25,US,1 day ahead cum death,quantile,0.4,2020-06-28,2020-06-29,126386
26,US,1 day ahead cum death,quantile,0.45,2020-06-28,2020-06-29,126392
27,US,1 day ahead cum death,quantile,0.5,2020-06-28,2020-06-29,126399
28,US,1 day ahead cum death,quantile,0.55,2020-06-28,2020-06-29,126407
29,US,1 day ahead cum death,quantile,0.6,2020-06-28,2020-06-29,126416
30,US,1 day ahead cum death,quantile,0.65,2020-06-28,2020-06-29,126427
31,US,1 day ahead cum death,quantile,0.7,2020-06-28,2020-06-29,126439
32,US,1 day ahead cum death,quantile,0.75,2020-06-28,2020-06-29,126450
33,US,1 day ahead cum death,quantile,0.8,2020-06-28,2020-06-29,126461
34,US,1 day ahead cum death,quantile,0.85,2020-06-28,2020-06-29,126471
35,US,1 day ahead cum death,quantile,0.9,2020-06-28,2020-06-29,126482
36,US,1 day ahead cum death,quantile,0.95,2020-06-28,2020-06-29,126497
37,US,1 day ahead cum death,quantile,0.975,2020-06-28,2020-06-29,126508
38,US,1 day ahead cum death,quantile,0.99,2020-06-28,2020-06-29,126521
39,US,1 day ahead inc death,quantile,0.01,2020-06-28,2020-06-29,514
40,US,1 day ahead inc death,quantile,0.025,2020-06-28,2020-06-29,524
41,US,1 day ahead inc death,quantile,0.05,2020-06-28,2020-06-29,533
