,location,target,type,quantile,forecast_date,target_end_date,value
0,US,1 day ahead cum death,point,,2020-03-15,2020-03-16,73
1,US,1 day ahead inc death,point,,2020-03-15,2020-03-16,13
2,US,1 wk ahead cum death,point,,2020-03-15,2020-03-21,203
3,US,1 wk ahead inc death,point,,2020-03-15,2020-03-21,39
4,US,2 day ahead cum death,point,,2020-03-15,2020-03-17,88
5,US,2 day ahead inc death,point,,2020-03-15,2020-03-17,16
6,US,3 day ahead cum death,point,,2020-03-15,2020-03-18,108
7,US,3 day ahead inc death,point,,2020-03-15,2020-03-18,20
8,US,4 day ahead cum death,point,,2020-03-15,2020-03-19,133
9,US,4 day ahead inc death,point,,2020-03-15,2020-03-19,25
10,US,5 day ahead cum death,point,,2020-03-15,2020-03-20,164
11,US,5 day ahead inc death,point,,2020-03-15,2020-03-20,31
12,US,6 day ahead cum death,point,,2020-03-15,2020-03-21,203
13,US,6 day ahead inc death,point,,2020-03-15,2020-03-21,39
14,US,7 day ahead cum death,point,,2020-03-15,2020-03-22,252
15,US,7 day ahead inc death,point,,2020-03-15,2020-03-22,49
16,US,1 day ahead cum death,quantile,0.01,2020-03-15,2020-03-16,62
17,US,1 day ahead cum death,quantile,0.025,2020-03-15,2020-03-16,64
18,US,1 day ahead cum death,quantile,0.05,2020-03-15,2020-03-16,65
19,US,1 day ahead cum death,quantile,0.1,2020-03-15,2020-03-16,66
20,US,1 day ahead cum death,quantile,0.15,2020-03-15,2020-03-16,67
21,US,1 day ahead cum death,quantile,0.2,2020-03-15,2020-03-16,68
22,US,1 day ahead cum death,quantile,0.25,2020-03-15,2020-03-16,69
23,US,1 day ahead cum death,quantile,0.3,2020-03-15,2020-03-16,70
24,US,1 day ahead cum death,quantile,0.35,2020-03-15,2020-03-16,71
25,US,1 day ahead cum death,quantile,0.4,2020-03-15,2020-03-16,71
26,US,1 day ahead cum death,quantile,0.45,2020-03-15,2020-03-16,72
27,US,1 day ahead cum death,quantile,0.5,2020-03-15,2020-03-16,73
28,US,1 day ahead cum death,quantile,0.55,2020-03-15,2020-03-16,73
29,US,1 day ahead cum death,quantile,0.6,2020-03-15,2020-03-16,74
30,US,1 day ahead cum death,quantile,0.65,2020-03-15,2020-03-16,75
31,US,1 day ahead cum death,quantile,0.7,2020-03-15,2020-03-16,76
32,US,1 day ahead cum death,quantile,0.75,2020-03-15,2020-03-16,77
33,US,1 day ahead cum death,quantile,0.8,2020-03-15,2020-03-16,78
34,US,1 day ahead cum death,quantile,0.85,2020-03-15,2020-03-16,79
35,US,1 day ahead cum death,quantile,0.9,2020-03-15,2020-03-16,81
36,US,1 day ahead cum death,quantile,0.95,2020-03-15,2020-03-16,85
37,US,1 day ahead cum death,quantile,0.975,2020-03-15,2020-03-16,88
38,US,1 day ahead cum death,quantile,0.99,2020-03-15,2020-03-16,94
39,US,1 day ahead inc death,quantile,0.01,2020-03-15,2020-03-16,2
40,US,1 day ahead inc death,quantile,0.025,2020-03-15,2020-03-16,4
41,US,1 day ahead inc death,quantile,0.05,2020-03-15,2020-03-16,5
42,US,1 day ahead inc death,quantile,0.1,2020-03-15,2020-03-16,6
43,US,1 day ahead inc death,quantile,0.15,2020-03-15,2020-03-16,7
44,US,1 day ahead inc death,quantile,0.2,2020-03-15,2020-03-16,8
45,US,1 day ahead inc death,quantile,0.25,2020-03-15,2020-03-16,9
46,US,1 day ahead inc death,quantile,0.3,2020-03-15,2020-03-16,10
47,US,1 day ahead inc death,quantile,0.35,2020-03-15,2020-03-16,11
48,US,1 day ahead inc death,quantile,0.4,2020-03-15,2020-03-16,11
49,US,1 day ahead inc death,quantile,0.45,2020-03-15,2020-03-16,12
50,US,1 day ahead inc death,quantile,0.5,2020-03-15,2020-03-16,13
51,US,1 day ahead inc death,quantile,0.55,2020-03-15,2020-03-16,13
52,US,1 day ahead inc death,quantile,0.6,2020-03-15,2020-03-16,14
53,US,1 day ahead inc death,quantile,0.65,2020-03-15,2020-03-16,15
54,US,1 day ahead inc death,quantile,0.7,2020-03-15,2020-03-16,16
55,US,1 day ahead inc death,quantile,0.75,2020-03-15,2020-03-16,17
56,US,1 day ahead inc death,quantile,0.8,2020-03-15,2020-03-16,18
57,US,1 day ahead inc death,quantile,0.85,2020-03-15,2020-03-16,19
58,US,1 day ahead inc death,quantile,0.9,2020-03-15,2020-03-16,21
59,US,1 day ahead inc death,quantile,0.95,2020-03-15,2020-03-16,25
60,US,1 day ahead inc death,quantile,0.975,2020-03-15,2020-03-16,28
61,US,1 day ahead inc death,quantile,0.99,2020-03-15,2020-03-16,34
62,US,1 wk ahead cum death,quantile,0.01,2020-03-15,2020-03-21,98
63,US,1 wk ahead cum death,quantile,0.025,2020-03-15,2020-03-21,109
64,US,1 wk ahead cum death,quantile,0.05,2020-03-15,2020-03-21,120
65,US,1 wk ahead cum death,quantile,0.1,2020-03-15,2020-03-21,134
66,US,1 wk ahead cum death,quantile,0.15,2020-03-15,2020-03-21,145
67,US,1 wk ahead cum death,quantile,0.2,2020-03-15,2020-03-21,154
68,US,1 wk ahead cum death,quantile,0.25,2020-03-15,2020-03-21,163
69,US,1 wk ahead cum death,quantile,0.3,2020-03-15,2020-03-21,171
70,US,1 wk ahead cum death,quantile,0.35,2020-03-15,2020-03-21,179
71,US,1 wk ahead cum death,quantile,0.4,2020-03-15,2020-03-21,187
72,US,1 wk ahead cum death,quantile,0.45,2020-03-15,2020-03-21,195
73,US,1 wk ahead cum death,quantile,0.5,2020-03-15,2020-03-21,203
74,US,1 wk ahead cum death,quantile,0.55,2020-03-15,2020-03-21,212
75,US,1 wk ahead cum death,quantile,0.6,2020-03-15,2020-03-21,221
76,US,1 wk ahead cum death,quantile,0.65,2020-03-15,2020-03-21,231
77,US,1 wk ahead cum death,quantile,0.7,2020-03-15,2020-03-21,243
78,US,1 wk ahead cum death,quantile,0.75,2020-03-15,2020-03-21,257
79,US,1 wk ahead cum death,quantile,0.8,2020-03-15,2020-03-21,274
80,US,1 wk ahead cum death,quantile,0.85,2020-03-15,2020-03-21,298
81,US,1 wk ahead cum death,quantile,0.9,2020-03-15,2020-03-21,330
82,US,1 wk ahead cum death,quantile,0.95,2020-03-15,2020-03-21,394
83,US,1 wk ahead cum death,quantile,0.975,2020-03-15,2020-03-21,463
84,US,1 wk ahead cum death,quantile,0.99,2020-03-15,2020-03-21,561
85,US,1 wk ahead inc death,quantile,0.01,2020-03-15,2020-03-21,8
86,US,1 wk ahead inc death,quantile,0.025,2020-03-15,2020-03-21,11
87,US,1 wk ahead inc death,quantile,0.05,2020-03-15,2020-03-21,14
88,US,1 wk ahead inc death,quantile,0.1,2020-03-15,2020-03-21,18
89,US,1 wk ahead inc death,quantile,0.15,2020-03-15,2020-03-21,21
90,US,1 wk ahead inc death,quantile,0.2,2020-03-15,2020-03-21,23
91,US,1 wk ahead inc death,quantile,0.25,2020-03-15,2020-03-21,26
92,US,1 wk ahead inc death,quantile,0.3,2020-03-15,2020-03-21,29
93,US,1 wk ahead inc death,quantile,0.35,2020-03-15,2020-03-21,31
94,US,1 wk ahead inc death,quantile,0.4,2020-03-15,2020-03-21,34
95,US,1 wk ahead inc death,quantile,0.45,2020-03-15,2020-03-21,36
96,US,1 wk ahead inc death,quantile,0.5,2020-03-15,2020-03-21,39
97,US,1 wk ahead inc death,quantile,0.55,2020-03-15,2020-03-21,42
98,US,1 wk ahead inc death,quantile,0.6,2020-03-15,2020-03-21,45
99,US,1 wk ahead inc death,quantile,0.65,2020-03-15,2020-03-21,49
100,US,1 wk ahead inc death,quantile,0.7,2020-03-15,2020-03-21,53
101,US,1 wk ahead inc death,quantile,0.75,2020-03-15,2020-03-21,58
102,US,1 wk ahead inc death,quantile,0.8,2020-03-15,2020-03-21,64
103,US,1 wk ahead inc death,quantile,0.85,2020-03-15,2020-03-21,72
104,US,1 wk ahead inc death,quantile,0.9,2020-03-15,2020-03-21,85
105,US,1 wk ahead inc death,quantile,0.95,2020-03-15,2020-03-21,106
106,US,1 wk ahead inc death,quantile,0.975,2020-03-15,2020-03-21,130
107,US,1 wk ahead inc death,quantile,0.99,2020-03-15,2020-03-21,164
108,US,2 day ahead cum death,quantile,0.01,2020-03-15,2020-03-17,67
109,US,2 day ahead cum death,quantile,0.025,2020-03-15,2020-03-17,70
110,US,2 day ahead cum death,quantile,0.05,2020-03-15,2020-03-17,72
111,US,2 day ahead cum death,quantile,0.1,2020-03-15,2020-03-17,76
112,US,2 day ahead cum death,quantile,0.15,2020-03-15,2020-03-17,78
113,US,2 day ahead cum death,quantile,0.2,2020-03-15,2020-03-17,80
114,US,2 day ahead cum death,quantile,0.25,2020-03-15,2020-03-17,81
115,US,2 day ahead cum death,quantile,0.3,2020-03-15,2020-03-17,83
116,US,2 day ahead cum death,quantile,0.35,2020-03-15,2020-03-17,84
117,US,2 day ahead cum death,quantile,0.4,2020-03-15,2020-03-17,86
118,US,2 day ahead cum death,quantile,0.45,2020-03-15,2020-03-17,87
119,US,2 day ahead cum death,quantile,0.5,2020-03-15,2020-03-17,88
