,location,target,type,quantile,forecast_date,target_end_date,value
0,US,1 day ahead cum death,point,,2020-03-22,2020-03-23,546
1,US,1 day ahead inc death,point,,2020-03-22,2020-03-23,119
2,US,1 wk ahead cum death,point,,2020-03-22,2020-03-28,2380
3,US,1 wk ahead inc death,point,,2020-03-22,2020-03-28,645
4,US,2 day ahead cum death,point,,2020-03-22,2020-03-24,714
5,US,2 day ahead inc death,point,,2020-03-22,2020-03-24,169
6,US,3 day ahead cum death,point,,2020-03-22,2020-03-25,949
7,US,3 day ahead inc death,point,,2020-03-22,2020-03-25,235
8,US,4 day ahead cum death,point,,2020-03-22,2020-03-26,1277
9,US,4 day ahead inc death,point,,2020-03-22,2020-03-26,329
10,US,5 day ahead cum death,point,,2020-03-22,2020-03-27,1737
11,US,5 day ahead inc death,point,,2020-03-22,2020-03-27,460
12,US,6 day ahead cum death,point,,2020-03-22,2020-03-28,2380
13,US,6 day ahead inc death,point,,2020-03-22,2020-03-28,645
14,US,7 day ahead cum death,point,,2020-03-22,2020-03-29,3283
15,US,7 day ahead inc death,point,,2020-03-22,2020-03-29,905
16,US,1 day ahead cum death,quantile,0.01,2020-03-22,2020-03-23,502
17,US,1 day ahead cum death,quantile,0.025,2020-03-22,2020-03-23,509
18,US,1 day ahead cum death,quantile,0.05,2020-03-22,2020-03-23,515
19,US,1 day ahead cum death,quantile,0.1,2020-03-22,2020-03-23,521
20,US,1 day ahead cum death,quantile,0.15,2020-03-22,2020-03-23,526
21,US,1 day ahead cum death,quantile,0.2,2020-03-22,2020-03-23,529
22,US,1 day ahead cum death,quantile,0.25,2020-03-22,2020-03-23,532
23,US,1 day ahead cum death,quantile,0.3,2020-03-22,2020-03-23,535
24,US,1 day ahead cum death,quantile,0.35,2020-03-22,2020-03-23,538
25,US,1 day ahead cum death,quantile,0.4,2020-03-22,2020-03-23,540
26,US,1 day ahead cum death,quantile,0.45,2020-03-22,2020-03-23,543
27,US,1 day ahead cum death,quantile,0.5,2020-03-22,2020-03-23,546
28,US,1 day ahead cum death,quantile,0.55,2020-03-22,2020-03-23,548
29,US,1 day ahead cum death,quantile,0.6,2020-03-22,2020-03-23,551
30,US,1 day ahead cum death,quantile,0.65,2020-03-22,2020-03-23,554
31,US,1 day ahead cum death,quantile,0.7,2020-03-22,2020-03-23,558
32,US,1 day ahead cum death,quantile,0.75,2020-03-22,2020-03-23,562
33,US,1 day ahead cum death,quantile,0.8,2020-03-22,2020-03-23,567
34,US,1 day ahead cum death,quantile,0.85,2020-03-22,2020-03-23,573
35,US,1 day ahead cum death,quantile,0.9,2020-03-22,2020-03-23,582
36,US,1 day ahead cum death,quantile,0.95,2020-03-22,2020-03-23,596
37,US,1 day ahead cum death,quantile,0.975,2020-03-22,2020-03-23,610
38,US,1 day ahead cum death,quantile,0.99,2020-03-22,2020-03-23,625
39,US,1 day ahead inc death,quantile,0.01,2020-03-22,2020-03-23,75
40,US,1 day ahead inc death,quantile,0.025,2020-03-22,2020-03-23,82
41,US,1 day ahead inc death,quantile,0.05,2020-03-22,2020-03-23,88
42,US,1 day ahead inc death,quantile,0.1,2020-03-22,2020-03-23,94
43,US,1 day ahead inc death,quantile,0.15,2020-03-22,2020-03-23,99
44,US,1 day ahead inc death,quantile,0.2,2020-03-22,2020-03-23,102
45,US,1 day ahead inc death,quantile,0.25,2020-03-22,2020-03-23,105
46,US,1 day ahead inc death,quantile,0.3,2020-03-22,2020-03-23,108
47,US,1 day ahead inc death,quantile,0.35,2020-03-22,2020-03-23,111
48,US,1 day ahead inc death,quantile,0.4,2020-03-22,2020-03-23,113
49,US,1 day ahead inc death,quantile,0.45,2020-03-22,2020-03-23,116
50,US,1 day ahead inc death,quantile,0.5,2020-03-22,2020-03-23,119
51,US,1 day ahead inc death,quantile,0.55,2020-03-22,2020-03-23,121
52,US,1 day ahead inc death,quantile,0.6,2020-03-22,2020-03-23,124
53,US,1 day ahead inc death,quantile,0.65,2020-03-22,2020-03-23,127
54,US,1 day ahead inc death,quantile,0.7,2020-03-22,2020-03-23,131
55,US,1 day ahead inc death,quantile,0.75,2020-03-22,2020-03-23,135
56,US,1 day ahead inc death,quantile,0.8,2020-03-22,2020-03-23,140
57,US,1 day ahead inc death,quantile,0.85,2020-03-22,2020-03-23,146
58,US,1 day ahead inc death,quantile,0.9,2020-03-22,2020-03-23,155
59,US,1 day ahead inc death,quantile,0.95,2020-03-22,2020-03-23,169
60,US,1 day ahead inc death,quantile,0.975,2020-03-22,2020-03-23,183
61,US,1 day ahead inc death,quantile,0.99,2020-03-22,2020-03-23,198
62,US,1 wk ahead cum death,quantile,0.01,2020-03-22,2020-03-28,1640
63,US,1 wk ahead cum death,quantile,0.025,2020-03-22,2020-03-28,1733
64,US,1 wk ahead cum death,quantile,0.05,2020-03-22,2020-03-28,1819
65,US,1 wk ahead cum death,quantile,0.1,2020-03-22,2020-03-28,1926
66,US,1 wk ahead cum death,quantile,0.15,2020-03-22,2020-03-28,1999
67,US,1 wk ahead cum death,quantile,0.2,2020-03-22,2020-03-28,2062
68,US,1 wk ahead cum death,quantile,0.25,2020-03-22,2020-03-28,2117
69,US,1 wk ahead cum death,quantile,0.3,2020-03-22,2020-03-28,2169
70,US,1 wk ahead cum death,quantile,0.35,2020-03-22,2020-03-28,2220
71,US,1 wk ahead cum death,quantile,0.4,2020-03-22,2020-03-28,2271
72,US,1 wk ahead cum death,quantile,0.45,2020-03-22,2020-03-28,2324
