,location,target,type,quantile,value
0,US,1 day ahead cum death,point,,24408
1,US,1 day ahead inc death,point,,2379
2,US,1 wk ahead cum death,point,,39038
3,US,1 wk ahead inc death,point,,3383
4,US,2 day ahead cum death,point,,26904
5,US,2 day ahead inc death,point,,2523
6,US,3 day ahead cum death,point,,29595
7,US,3 day ahead inc death,point,,2711
8,US,4 day ahead cum death,point,,32512
9,US,4 day ahead inc death,point,,2918
10,US,5 day ahead cum death,point,,35654
11,US,5 day ahead inc death,point,,3141
12,US,6 day ahead cum death,point,,39038
13,US,6 day ahead inc death,point,,3383
14,US,7 day ahead cum death,point,,42686
15,US,7 day ahead inc death,point,,3642
16,US,1 day ahead cum death,quantile,0.01,24236
17,US,1 day ahead cum death,quantile,0.025,24261
18,US,1 day ahead cum death,quantile,0.05,24283
19,US,1 day ahead cum death,quantile,0.1,24308
20,US,1 day ahead cum death,quantile,0.15,24325
21,US,1 day ahead cum death,quantile,0.2,24339
22,US,1 day ahead cum death,quantile,0.25,24351
23,US,1 day ahead cum death,quantile,0.3,24362
24,US,1 day ahead cum death,quantile,0.35,24373
25,US,1 day ahead cum death,quantile,0.4,24384
26,US,1 day ahead cum death,quantile,0.45,24395
27,US,1 day ahead cum death,quantile,0.5,24408
28,US,1 day ahead cum death,quantile,0.55,24423
29,US,1 day ahead cum death,quantile,0.6,24444
30,US,1 day ahead cum death,quantile,0.65,24483
31,US,1 day ahead cum death,quantile,0.7,24737
32,US,1 day ahead cum death,quantile,0.75,24773
33,US,1 day ahead cum death,quantile,0.8,24799
34,US,1 day ahead cum death,quantile,0.85,24823
35,US,1 day ahead cum death,quantile,0.9,24848
36,US,1 day ahead cum death,quantile,0.95,24881
37,US,1 day ahead cum death,quantile,0.975,24905
38,US,1 day ahead cum death,quantile,0.99,24933
39,US,1 day ahead inc death,quantile,0.01,2207
40,US,1 day ahead inc death,quantile,0.025,2232
41,US,1 day ahead inc death,quantile,0.05,2254
42,US,1 day ahead inc death,quantile,0.1,2279
43,US,1 day ahead inc death,quantile,0.15,2296
44,US,1 day ahead inc death,quantile,0.2,2310
45,US,1 day ahead inc death,quantile,0.25,2322
46,US,1 day ahead inc death,quantile,0.3,2333
47,US,1 day ahead inc death,quantile,0.35,2344
48,US,1 day ahead inc death,quantile,0.4,2355
49,US,1 day ahead inc death,quantile,0.45,2366
50,US,1 day ahead inc death,quantile,0.5,2379
51,US,1 day ahead inc death,quantile,0.55,2394
52,US,1 day ahead inc death,quantile,0.6,2415
53,US,1 day ahead inc death,quantile,0.65,2454
54,US,1 day ahead inc death,quantile,0.7,2708
55,US,1 day ahead inc death,quantile,0.75,2744
56,US,1 day ahead inc death,quantile,0.8,2770
57,US,1 day ahead inc death,quantile,0.85,2794
58,US,1 day ahead inc death,quantile,0.9,2819
59,US,1 day ahead inc death,quantile,0.95,2852
60,US,1 day ahead inc death,quantile,0.975,2876
61,US,1 day ahead inc death,quantile,0.99,2904
62,US,1 wk ahead cum death,quantile,0.01,36644
63,US,1 wk ahead cum death,quantile,0.025,36702
64,US,1 wk ahead cum death,quantile,0.05,36753
65,US,1 wk ahead cum death,quantile,0.1,36823
66,US,1 wk ahead cum death,quantile,0.15,36874
67,US,1 wk ahead cum death,quantile,0.2,36924
68,US,1 wk ahead cum death,quantile,0.25,36978
69,US,1 wk ahead cum death,quantile,0.3,37055
70,US,1 wk ahead cum death,quantile,0.35,38259
71,US,1 wk ahead cum death,quantile,0.4,38652
72,US,1 wk ahead cum death,quantile,0.45,38860
73,US,1 wk ahead cum death,quantile,0.5,39038
74,US,1 wk ahead cum death,quantile,0.55,39218
75,US,1 wk ahead cum death,quantile,0.6,39417
76,US,1 wk ahead cum death,quantile,0.65,39762
77,US,1 wk ahead cum death,quantile,0.7,42894
78,US,1 wk ahead cum death,quantile,0.75,43126
