,location,target,type,quantile,value
0,US,1 day ahead cum death,point,,11160
1,US,1 day ahead inc death,point,,1671
2,US,1 wk ahead cum death,point,,24768
3,US,1 wk ahead inc death,point,,3635
4,US,2 day ahead cum death,point,,13098
5,US,2 day ahead inc death,point,,1944
6,US,3 day ahead cum death,point,,15370
7,US,3 day ahead inc death,point,,2273
8,US,4 day ahead cum death,point,,18027
9,US,4 day ahead inc death,point,,2657
10,US,5 day ahead cum death,point,,21132
11,US,5 day ahead inc death,point,,3107
12,US,6 day ahead cum death,point,,24768
13,US,6 day ahead inc death,point,,3635
14,US,7 day ahead cum death,point,,29020
15,US,7 day ahead inc death,point,,4251
16,US,1 day ahead cum death,quantile,0.01,10996
17,US,1 day ahead cum death,quantile,0.025,11015
18,US,1 day ahead cum death,quantile,0.05,11033
19,US,1 day ahead cum death,quantile,0.1,11052
20,US,1 day ahead cum death,quantile,0.15,11067
21,US,1 day ahead cum death,quantile,0.2,11079
22,US,1 day ahead cum death,quantile,0.25,11090
23,US,1 day ahead cum death,quantile,0.3,11102
24,US,1 day ahead cum death,quantile,0.35,11114
25,US,1 day ahead cum death,quantile,0.4,11127
26,US,1 day ahead cum death,quantile,0.45,11142
27,US,1 day ahead cum death,quantile,0.5,11160
28,US,1 day ahead cum death,quantile,0.55,11184
29,US,1 day ahead cum death,quantile,0.6,11218
30,US,1 day ahead cum death,quantile,0.65,11263
31,US,1 day ahead cum death,quantile,0.7,11301
32,US,1 day ahead cum death,quantile,0.75,11326
33,US,1 day ahead cum death,quantile,0.8,11346
34,US,1 day ahead cum death,quantile,0.85,11364
35,US,1 day ahead cum death,quantile,0.9,11384
36,US,1 day ahead cum death,quantile,0.95,11410
37,US,1 day ahead cum death,quantile,0.975,11431
38,US,1 day ahead cum death,quantile,0.99,11452
39,US,1 day ahead inc death,quantile,0.01,1507
40,US,1 day ahead inc death,quantile,0.025,1526
41,US,1 day ahead inc death,quantile,0.05,1544
42,US,1 day ahead inc death,quantile,0.1,1563
43,US,1 day ahead inc death,quantile,0.15,1578
44,US,1 day ahead inc death,quantile,0.2,1590
45,US,1 day ahead inc death,quantile,0.25,1601
46,US,1 day ahead inc death,quantile,0.3,1613
47,US,1 day ahead inc death,quantile,0.35,1625
48,US,1 day ahead inc death,quantile,0.4,1638
49,US,1 day ahead inc death,quantile,0.45,1653
50,US,1 day ahead inc death,quantile,0.5,1671
51,US,1 day ahead inc death,quantile,0.55,1695
52,US,1 day ahead inc death,quantile,0.6,1729
53,US,1 day ahead inc death,quantile,0.65,1774
54,US,1 day ahead inc death,quantile,0.7,1812
55,US,1 day ahead inc death,quantile,0.75,1837
56,US,1 day ahead inc death,quantile,0.8,1857
57,US,1 day ahead inc death,quantile,0.85,1875
58,US,1 day ahead inc death,quantile,0.9,1895
59,US,1 day ahead inc death,quantile,0.95,1921
60,US,1 day ahead inc death,quantile,0.975,1942
61,US,1 day ahead inc death,quantile,0.99,1963
62,US,1 wk ahead cum death,quantile,0.01,21452
63,US,1 wk ahead cum death,quantile,0.025,21505
64,US,1 wk ahead cum death,quantile,0.05,21552
65,US,1 wk ahead cum death,quantile,0.1,21617
66,US,1 wk ahead cum death,quantile,0.15,21665
67,US,1 wk ahead cum death,quantile,0.2,21711
68,US,1 wk ahead cum death,quantile,0.25,21760
69,US,1 wk ahead cum death,quantile,0.3,21834
