,location,target,type,quantile,forecast_date,target_end_date,value
0,04,1 wk ahead inc death,quantile,0.01,2020-06-22,2020-06-27,110
1,04,1 wk ahead inc death,quantile,0.025,2020-06-22,2020-06-27,128
2,04,1 wk ahead inc death,quantile,0.05,2020-06-22,2020-06-27,138
3,04,1 wk ahead inc death,quantile,0.1,2020-06-22,2020-06-27,149
4,04,1 wk ahead inc death,quantile,0.15,2020-06-22,2020-06-27,157
5,04,1 wk ahead inc death,quantile,0.2,2020-06-22,2020-06-27,165
6,04,1 wk ahead inc death,quantile,0.25,2020-06-22,2020-06-27,173
7,04,1 wk ahead inc death,quantile,0.3,2020-06-22,2020-06-27,182
8,04,1 wk ahead inc death,quantile,0.35,2020-06-22,2020-06-27,188
9,04,1 wk ahead inc death,quantile,0.4,2020-06-22,2020-06-27,194
10,04,1 wk ahead inc death,quantile,0.45,2020-06-22,2020-06-27,199
11,04,1 wk ahead inc death,quantile,0.5,2020-06-22,2020-06-27,205
12,04,1 wk ahead inc death,quantile,0.55,2020-06-22,2020-06-27,212
13,04,1 wk ahead inc death,quantile,0.6,2020-06-22,2020-06-27,218
14,04,1 wk ahead inc death,quantile,0.65,2020-06-22,2020-06-27,225
15,04,1 wk ahead inc death,quantile,0.7,2020-06-22,2020-06-27,232
16,04,1 wk ahead inc death,quantile,0.75,2020-06-22,2020-06-27,241
17,04,1 wk ahead inc death,quantile,0.8,2020-06-22,2020-06-27,250
18,04,1 wk ahead inc death,quantile,0.85,2020-06-22,2020-06-27,264
19,04,1 wk ahead inc death,quantile,0.9,2020-06-22,2020-06-27,281
20,04,1 wk ahead inc death,quantile,0.95,2020-06-22,2020-06-27,304
21,04,1 wk ahead inc death,quantile,0.975,2020-06-22,2020-06-27,334
22,04,1 wk ahead inc death,quantile,0.99,2020-06-22,2020-06-27,354
23,04,2 wk ahead inc death,quantile,0.01,2020-06-22,2020-07-04,86
24,04,2 wk ahead inc death,quantile,0.025,2020-06-22,2020-07-04,96
25,04,2 wk ahead inc death,quantile,0.05,2020-06-22,2020-07-04,111
26,04,2 wk ahead inc death,quantile,0.1,2020-06-22,2020-07-04,138
27,04,2 wk ahead inc death,quantile,0.15,2020-06-22,2020-07-04,157
28,04,2 wk ahead inc death,quantile,0.2,2020-06-22,2020-07-04,173
29,04,2 wk ahead inc death,quantile,0.25,2020-06-22,2020-07-04,185
30,04,2 wk ahead inc death,quantile,0.3,2020-06-22,2020-07-04,196
31,04,2 wk ahead inc death,quantile,0.35,2020-06-22,2020-07-04,207
32,04,2 wk ahead inc death,quantile,0.4,2020-06-22,2020-07-04,219
33,04,2 wk ahead inc death,quantile,0.45,2020-06-22,2020-07-04,235
34,04,2 wk ahead inc death,quantile,0.5,2020-06-22,2020-07-04,248
35,04,2 wk ahead inc death,quantile,0.55,2020-06-22,2020-07-04,263
36,04,2 wk ahead inc death,quantile,0.6,2020-06-22,2020-07-04,275
37,04,2 wk ahead inc death,quantile,0.65,2020-06-22,2020-07-04,289
38,04,2 wk ahead inc death,quantile,0.7,2020-06-22,2020-07-04,304
39,04,2 wk ahead inc death,quantile,0.75,2020-06-22,2020-07-04,324
40,04,2 wk ahead inc death,quantile,0.8,2020-06-22,2020-07-04,356
41,04,2 wk ahead inc death,quantile,0.85,2020-06-22,2020-07-04,390
42,04,2 wk ahead inc death,quantile,0.9,2020-06-22,2020-07-04,424
43,04,2 wk ahead inc death,quantile,0.95,2020-06-22,2020-07-04,505
44,04,2 wk ahead inc death,quantile,0.975,2020-06-22,2020-07-04,590
45,04,2 wk ahead inc death,quantile,0.99,2020-06-22,2020-07-04,739
46,04,3 wk ahead inc death,quantile,0.01,2020-06-22,2020-07-11,62
47,04,3 wk ahead inc death,quantile,0.025,2020-06-22,2020-07-11,82
48,04,3 wk ahead inc death,quantile,0.05,2020-06-22,2020-07-11,99
49,04,3 wk ahead inc death,quantile,0.1,2020-06-22,2020-07-11,123
50,04,3 wk ahead inc death,quantile,0.15,2020-06-22,2020-07-11,152
51,04,3 wk ahead inc death,quantile,0.2,2020-06-22,2020-07-11,175
