,location,target,type,quantile,value
0,01,1 wk ahead cum death,quantile,0.01,315.508439480061
1,01,1 wk ahead cum death,quantile,0.5,350.652524853181
2,01,1 wk ahead cum death,quantile,0.15,331.051723398496
3,01,1 wk ahead cum death,quantile,0.7,363.992925530904
4,01,1 wk ahead cum death,quantile,0.35,342.466715696776
5,01,1 wk ahead cum death,quantile,0.025,319.27194941439
6,01,1 wk ahead cum death,quantile,0.55,353.650881002723
7,01,1 wk ahead cum death,quantile,0.2,334.181630940017
8,01,1 wk ahead cum death,quantile,0.45,347.949667755631
9,01,1 wk ahead cum death,quantile,0.75,368.696424195009
10,01,1 wk ahead cum death,quantile,0.4,344.98966202164803
11,01,1 wk ahead cum death,quantile,0.05,322.79005135087004
12,01,1 wk ahead cum death,quantile,0.6,356.84857686403
13,01,1 wk ahead cum death,quantile,0.25,337.175618014764
14,01,1 wk ahead cum death,quantile,0.1,327.347671865707
15,01,1 wk ahead cum death,quantile,0.8,374.20010697033797
16,01,1 wk ahead cum death,quantile,0.65,360.155800639447
17,01,1 wk ahead cum death,quantile,0.3,340.031886259442
18,01,1 wk ahead cum death,quantile,0.85,380.60453558645105
19,01,1 wk ahead cum death,quantile,0.99,450.147832456013
20,01,1 wk ahead cum death,quantile,0.9,388.713551866932
21,01,1 wk ahead cum death,quantile,0.975,425.7736027803799
22,01,1 wk ahead cum death,quantile,0.95,404.49042481731595
23,01,2 wk ahead cum death,quantile,0.2,376.49317597827303
24,01,2 wk ahead cum death,quantile,0.25,382.17053867442297
25,01,2 wk ahead cum death,quantile,0.3,387.635497410429
26,01,2 wk ahead cum death,quantile,0.5,411.488185407624
27,01,2 wk ahead cum death,quantile,0.01,342.012238276122
28,01,2 wk ahead cum death,quantile,0.15,370.213597940875
29,01,2 wk ahead cum death,quantile,0.7,443.66013519505697
30,01,2 wk ahead cum death,quantile,0.35,393.440897094746
31,01,2 wk ahead cum death,quantile,0.025,348.58883860029704
32,01,2 wk ahead cum death,quantile,0.55,418.550350812127
33,01,2 wk ahead cum death,quantile,0.8,471.407448152425
34,01,2 wk ahead cum death,quantile,0.45,405.298936387099
35,01,2 wk ahead cum death,quantile,0.75,456.16004623655505
36,01,2 wk ahead cum death,quantile,0.4,399.32540303543504
37,01,2 wk ahead cum death,quantile,0.05,355.28126396555297
38,01,2 wk ahead cum death,quantile,0.6,425.178740614579
39,01,2 wk ahead cum death,quantile,0.85,493.25623982057704
40,01,2 wk ahead cum death,quantile,0.1,363.679738709603
41,01,2 wk ahead cum death,quantile,0.9,533.693198405949
42,01,2 wk ahead cum death,quantile,0.65,433.732305550673
43,01,2 wk ahead cum death,quantile,0.99,1066.44423385846
44,01,2 wk ahead cum death,quantile,0.975,747.4981268826201
45,01,2 wk ahead cum death,quantile,0.95,611.01408844473
46,01,3 wk ahead cum death,quantile,0.55,483.18457198481497
47,01,3 wk ahead cum death,quantile,0.6,495.617599384033
48,01,3 wk ahead cum death,quantile,0.65,513.358449394594
49,01,3 wk ahead cum death,quantile,0.3,430.384664273675
50,01,3 wk ahead cum death,quantile,0.25,421.782185478546
51,01,3 wk ahead cum death,quantile,0.2,412.882095437547
52,01,3 wk ahead cum death,quantile,0.7,536.068397889547
