,location,target,type,quantile,value
0,17,1 day ahead cum death,quantile,0.01,4791.86
1,17,1 day ahead inc death,quantile,0.01,86.96
2,17,2 day ahead cum death,quantile,0.01,4901.77
3,17,2 day ahead inc death,quantile,0.01,88.88
4,17,3 day ahead cum death,quantile,0.01,5027.54
5,17,3 day ahead inc death,quantile,0.01,83.93
6,17,4 day ahead cum death,quantile,0.01,5160.5
7,17,4 day ahead inc death,quantile,0.01,83.98
8,17,5 day ahead cum death,quantile,0.01,5250.8
9,17,5 day ahead inc death,quantile,0.01,89.88
10,17,6 day ahead cum death,quantile,0.01,5397.72
11,17,6 day ahead inc death,quantile,0.01,91.95
12,17,7 day ahead cum death,quantile,0.01,5531.91
13,17,7 day ahead inc death,quantile,0.01,88.97
14,17,8 day ahead cum death,quantile,0.01,5662.76
15,17,8 day ahead inc death,quantile,0.01,85.98
16,17,9 day ahead cum death,quantile,0.01,5785.9
17,17,9 day ahead inc death,quantile,0.01,88.84
18,17,10 day ahead cum death,quantile,0.01,5917.87
19,17,10 day ahead inc death,quantile,0.01,77.87
20,17,11 day ahead cum death,quantile,0.01,6036.93
21,17,11 day ahead inc death,quantile,0.01,89.92
22,17,12 day ahead cum death,quantile,0.01,6163.96
23,17,12 day ahead inc death,quantile,0.01,92.0
24,17,13 day ahead cum death,quantile,0.01,6298.95
25,17,13 day ahead inc death,quantile,0.01,89.99
26,17,14 day ahead cum death,quantile,0.01,6424.96
27,17,14 day ahead inc death,quantile,0.01,87.98
28,17,15 day ahead cum death,quantile,0.01,6547.98
29,17,15 day ahead inc death,quantile,0.01,88.95
30,17,16 day ahead cum death,quantile,0.01,6672.84
31,17,16 day ahead inc death,quantile,0.01,97.95
32,17,17 day ahead cum death,quantile,0.01,6807.63
33,17,17 day ahead inc death,quantile,0.01,90.97
34,17,18 day ahead cum death,quantile,0.01,6941.75
35,17,18 day ahead inc death,quantile,0.01,96.98
36,17,19 day ahead cum death,quantile,0.01,7056.93
37,17,19 day ahead inc death,quantile,0.01,90.98
38,17,20 day ahead cum death,quantile,0.01,7180.85
39,17,20 day ahead inc death,quantile,0.01,84.99
40,17,21 day ahead cum death,quantile,0.01,7316.0
41,17,21 day ahead inc death,quantile,0.01,85.99
42,17,22 day ahead cum death,quantile,0.01,7445.97
43,17,22 day ahead inc death,quantile,0.01,94.98
44,17,23 day ahead cum death,quantile,0.01,7570.85
45,17,23 day ahead inc death,quantile,0.01,86.98
46,17,24 day ahead cum death,quantile,0.01,7696.8
47,17,24 day ahead inc death,quantile,0.01,91.96
48,17,25 day ahead cum death,quantile,0.01,7826.99
49,17,25 day ahead inc death,quantile,0.01,91.94
50,17,26 day ahead cum death,quantile,0.01,7977.8
51,17,26 day ahead inc death,quantile,0.01,87.93
52,17,27 day ahead cum death,quantile,0.01,8107.98
53,17,27 day ahead inc death,quantile,0.01,105.95
54,17,28 day ahead cum death,quantile,0.01,8216.82
55,17,28 day ahead inc death,quantile,0.01,96.94
56,17,29 day ahead cum death,quantile,0.01,8344.89
57,17,29 day ahead inc death,quantile,0.01,101.97
58,17,30 day ahead cum death,quantile,0.01,8478.84
59,17,30 day ahead inc death,quantile,0.01,99.97
60,17,31 day ahead cum death,quantile,0.01,8584.94
61,17,31 day ahead inc death,quantile,0.01,87.83
62,17,32 day ahead cum death,quantile,0.01,8741.63
63,17,32 day ahead inc death,quantile,0.01,97.93
64,17,33 day ahead cum death,quantile,0.01,8872.62
65,17,33 day ahead inc death,quantile,0.01,105.88
66,17,1 day ahead cum death,quantile,0.025,4811.725
67,17,1 day ahead inc death,quantile,0.025,94.925
68,17,2 day ahead cum death,quantile,0.025,4943.425
69,17,2 day ahead inc death,quantile,0.025,91.0
70,17,3 day ahead cum death,quantile,0.025,5063.875
71,17,3 day ahead inc death,quantile,0.025,95.975
72,17,4 day ahead cum death,quantile,0.025,5178.725
73,17,4 day ahead inc death,quantile,0.025,93.9
74,17,5 day ahead cum death,quantile,0.025,5300.8
75,17,5 day ahead inc death,quantile,0.025,95.95
76,17,6 day ahead cum death,quantile,0.025,5426.425
77,17,6 day ahead inc death,quantile,0.025,97.95
78,17,7 day ahead cum death,quantile,0.025,5557.65
79,17,7 day ahead inc death,quantile,0.025,97.95
80,17,8 day ahead cum death,quantile,0.025,5675.975
81,17,8 day ahead inc death,quantile,0.025,91.975
82,17,9 day ahead cum death,quantile,0.025,5805.75
83,17,9 day ahead inc death,quantile,0.025,94.0
