,location,target,type,quantile,value
0,17,1 day ahead cum death,quantile,0.01,3001.75
1,17,1 day ahead inc death,quantile,0.01,47.97
2,17,2 day ahead cum death,quantile,0.01,3085.6
3,17,2 day ahead inc death,quantile,0.01,48.98
4,17,3 day ahead cum death,quantile,0.01,3181.48
5,17,3 day ahead inc death,quantile,0.01,54.0
6,17,4 day ahead cum death,quantile,0.01,3264.37
7,17,4 day ahead inc death,quantile,0.01,51.92
8,17,5 day ahead cum death,quantile,0.01,3351.43
9,17,5 day ahead inc death,quantile,0.01,41.97
10,17,6 day ahead cum death,quantile,0.01,3422.56
11,17,6 day ahead inc death,quantile,0.01,48.96
12,17,7 day ahead cum death,quantile,0.01,3495.59
13,17,7 day ahead inc death,quantile,0.01,54.99
14,17,8 day ahead cum death,quantile,0.01,3596.41
15,17,8 day ahead inc death,quantile,0.01,55.98
16,17,9 day ahead cum death,quantile,0.01,3667.53
17,17,9 day ahead inc death,quantile,0.01,43.0
18,17,10 day ahead cum death,quantile,0.01,3744.66
19,17,10 day ahead inc death,quantile,0.01,46.0
20,17,11 day ahead cum death,quantile,0.01,3835.77
21,17,11 day ahead inc death,quantile,0.01,59.0
22,17,12 day ahead cum death,quantile,0.01,3919.94
23,17,12 day ahead inc death,quantile,0.01,53.97
24,17,13 day ahead cum death,quantile,0.01,3994.94
25,17,13 day ahead inc death,quantile,0.01,50.93
26,17,14 day ahead cum death,quantile,0.01,4109.69
27,17,14 day ahead inc death,quantile,0.01,56.94
28,17,15 day ahead cum death,quantile,0.01,4185.78
29,17,15 day ahead inc death,quantile,0.01,56.96
30,17,16 day ahead cum death,quantile,0.01,4276.63
31,17,16 day ahead inc death,quantile,0.01,55.0
32,17,17 day ahead cum death,quantile,0.01,4365.53
33,17,17 day ahead inc death,quantile,0.01,51.96
34,17,18 day ahead cum death,quantile,0.01,4427.79
35,17,18 day ahead inc death,quantile,0.01,46.97
36,17,19 day ahead cum death,quantile,0.01,4526.85
37,17,19 day ahead inc death,quantile,0.01,51.99
38,17,20 day ahead cum death,quantile,0.01,4608.94
39,17,20 day ahead inc death,quantile,0.01,54.98
40,17,21 day ahead cum death,quantile,0.01,4713.78
41,17,21 day ahead inc death,quantile,0.01,58.94
42,17,22 day ahead cum death,quantile,0.01,4798.56
43,17,22 day ahead inc death,quantile,0.01,47.99
44,17,23 day ahead cum death,quantile,0.01,4887.64
45,17,23 day ahead inc death,quantile,0.01,54.96
46,17,24 day ahead cum death,quantile,0.01,4976.71
47,17,24 day ahead inc death,quantile,0.01,50.99
48,17,25 day ahead cum death,quantile,0.01,5053.69
49,17,25 day ahead inc death,quantile,0.01,50.89
50,17,26 day ahead cum death,quantile,0.01,5135.56
51,17,26 day ahead inc death,quantile,0.01,44.99
52,17,27 day ahead cum death,quantile,0.01,5217.69
53,17,27 day ahead inc death,quantile,0.01,49.0
54,17,28 day ahead cum death,quantile,0.01,5275.73
55,17,28 day ahead inc death,quantile,0.01,51.97
56,17,29 day ahead cum death,quantile,0.01,5331.67
57,17,29 day ahead inc death,quantile,0.01,49.94
58,17,30 day ahead cum death,quantile,0.01,5427.56
59,17,30 day ahead inc death,quantile,0.01,43.87
60,17,31 day ahead cum death,quantile,0.01,5497.56
61,17,31 day ahead inc death,quantile,0.01,57.95
62,17,32 day ahead cum death,quantile,0.01,5593.32
63,17,32 day ahead inc death,quantile,0.01,56.96
64,17,33 day ahead cum death,quantile,0.01,5669.53
65,17,33 day ahead inc death,quantile,0.01,60.95
66,17,1 day ahead cum death,quantile,0.025,3040.825
67,17,1 day ahead inc death,quantile,0.025,51.975
68,17,2 day ahead cum death,quantile,0.025,3122.825
69,17,2 day ahead inc death,quantile,0.025,52.0
70,17,3 day ahead cum death,quantile,0.025,3204.0
71,17,3 day ahead inc death,quantile,0.025,56.975
72,17,4 day ahead cum death,quantile,0.025,3299.5
73,17,4 day ahead inc death,quantile,0.025,54.95
74,17,5 day ahead cum death,quantile,0.025,3368.0
