,location,target,type,quantile,value
0,13,1 wk ahead cum death,point,,2239.0
1,13,1 wk ahead cum death,quantile,0.01,1684.5
2,13,1 wk ahead cum death,quantile,0.025,1706.25
3,13,1 wk ahead cum death,quantile,0.05,1729.0
4,13,1 wk ahead cum death,quantile,0.1,1812.0
5,13,1 wk ahead cum death,quantile,0.15,1865.0
6,13,1 wk ahead cum death,quantile,0.2,1954.0
7,13,1 wk ahead cum death,quantile,0.25,2005.0
8,13,1 wk ahead cum death,quantile,0.3,2055.0
9,13,1 wk ahead cum death,quantile,0.35,2150.0
10,13,1 wk ahead cum death,quantile,0.4,2192.0
11,13,1 wk ahead cum death,quantile,0.45,2245.0
12,13,1 wk ahead cum death,quantile,0.5,2345.0
13,13,1 wk ahead cum death,quantile,0.55,2369.0
14,13,1 wk ahead cum death,quantile,0.6,2386.0
15,13,1 wk ahead cum death,quantile,0.65,2418.5
16,13,1 wk ahead cum death,quantile,0.7,2456.0
17,13,1 wk ahead cum death,quantile,0.75,2470.0
18,13,1 wk ahead cum death,quantile,0.8,2478.0
19,13,1 wk ahead cum death,quantile,0.85,2516.5
20,13,1 wk ahead cum death,quantile,0.9,2555.0
21,13,1 wk ahead cum death,quantile,0.95,2627.5
22,13,1 wk ahead cum death,quantile,0.975,2663.75
23,13,1 wk ahead cum death,quantile,0.99,2685.5
24,13,2 wk ahead cum death,point,,2482.0
25,13,2 wk ahead cum death,quantile,0.01,1856.1
26,13,2 wk ahead cum death,quantile,0.025,1895.25
27,13,2 wk ahead cum death,quantile,0.05,1924.5
28,13,2 wk ahead cum death,quantile,0.1,2029.0
29,13,2 wk ahead cum death,quantile,0.15,2113.5
30,13,2 wk ahead cum death,quantile,0.2,2176.0
31,13,2 wk ahead cum death,quantile,0.25,2260.0
32,13,2 wk ahead cum death,quantile,0.3,2325.0
33,13,2 wk ahead cum death,quantile,0.35,2433.0
34,13,2 wk ahead cum death,quantile,0.4,2486.0
35,13,2 wk ahead cum death,quantile,0.45,2542.0
36,13,2 wk ahead cum death,quantile,0.5,2580.0
37,13,2 wk ahead cum death,quantile,0.55,2589.5
38,13,2 wk ahead cum death,quantile,0.6,2620.0
39,13,2 wk ahead cum death,quantile,0.65,2620.0
40,13,2 wk ahead cum death,quantile,0.7,2693.0
41,13,2 wk ahead cum death,quantile,0.75,2715.0
42,13,2 wk ahead cum death,quantile,0.8,2752.0
43,13,2 wk ahead cum death,quantile,0.85,2760.0
44,13,2 wk ahead cum death,quantile,0.9,2779.0
45,13,2 wk ahead cum death,quantile,0.95,2898.5
46,13,2 wk ahead cum death,quantile,0.975,2938.25
47,13,2 wk ahead cum death,quantile,0.99,2951.3
48,13,3 wk ahead cum death,point,,2803.333333
49,13,3 wk ahead cum death,quantile,0.01,2147.4
50,13,3 wk ahead cum death,quantile,0.025,2173.5
51,13,3 wk ahead cum death,quantile,0.05,2212.5
52,13,3 wk ahead cum death,quantile,0.1,2330.0
53,13,3 wk ahead cum death,quantile,0.15,2431.5
54,13,3 wk ahead cum death,quantile,0.2,2546.0
55,13,3 wk ahead cum death,quantile,0.25,2577.5
56,13,3 wk ahead cum death,quantile,0.3,2637.0
57,13,3 wk ahead cum death,quantile,0.35,2714.5
58,13,3 wk ahead cum death,quantile,0.4,2806.0
59,13,3 wk ahead cum death,quantile,0.45,2880.0
60,13,3 wk ahead cum death,quantile,0.5,2885.0
61,13,3 wk ahead cum death,quantile,0.55,2899.5
62,13,3 wk ahead cum death,quantile,0.6,2916.0
63,13,3 wk ahead cum death,quantile,0.65,2957.0
64,13,3 wk ahead cum death,quantile,0.7,2963.0
65,13,3 wk ahead cum death,quantile,0.75,3037.5
66,13,3 wk ahead cum death,quantile,0.8,3090.0
67,13,3 wk ahead cum death,quantile,0.85,3096.5
68,13,3 wk ahead cum death,quantile,0.9,3128.0
69,13,3 wk ahead cum death,quantile,0.95,3238.5
70,13,3 wk ahead cum death,quantile,0.975,3308.5
71,13,3 wk ahead cum death,quantile,0.99,3369.4
72,13,4 wk ahead cum death,point,,3235.333333
73,13,4 wk ahead cum death,quantile,0.01,2535.1
74,13,4 wk ahead cum death,quantile,0.025,2617.75
75,13,4 wk ahead cum death,quantile,0.05,2697.0
76,13,4 wk ahead cum death,quantile,0.1,2748.0
77,13,4 wk ahead cum death,quantile,0.15,2847.0
78,13,4 wk ahead cum death,quantile,0.2,2892.0
79,13,4 wk ahead cum death,quantile,0.25,2952.5
80,13,4 wk ahead cum death,quantile,0.3,3071.0
81,13,4 wk ahead cum death,quantile,0.35,3151.5
82,13,4 wk ahead cum death,quantile,0.4,3208.0
83,13,4 wk ahead cum death,quantile,0.45,3300.0
84,13,4 wk ahead cum death,quantile,0.5,3305.0
85,13,4 wk ahead cum death,quantile,0.55,3348.0
86,13,4 wk ahead cum death,quantile,0.6,3364.0
87,13,4 wk ahead cum death,quantile,0.65,3387.0
88,13,4 wk ahead cum death,quantile,0.7,3423.0
89,13,4 wk ahead cum death,quantile,0.75,3452.5
90,13,4 wk ahead cum death,quantile,0.8,3496.0
91,13,4 wk ahead cum death,quantile,0.85,3566.5
92,13,4 wk ahead cum death,quantile,0.9,3618.0
93,13,4 wk ahead cum death,quantile,0.95,3756.0
94,13,4 wk ahead cum death,quantile,0.975,3812.75
95,13,4 wk ahead cum death,quantile,0.99,3817.1
96,13,1 wk ahead inc death,point,,179.33333330000002
97,13,1 wk ahead inc death,quantile,0.01,72.9
98,13,1 wk ahead inc death,quantile,0.025,77.25
99,13,1 wk ahead inc death,quantile,0.05,84.5
100,13,1 wk ahead inc death,quantile,0.1,99.0
101,13,1 wk ahead inc death,quantile,0.15,133.5
102,13,1 wk ahead inc death,quantile,0.2,140.0
