,location,target,type,quantile,value
0,13,1 wk ahead inc death,point,,193.0
1,13,1 wk ahead inc death,quantile,0.01,122.9
2,13,1 wk ahead inc death,quantile,0.025,127.25
3,13,1 wk ahead inc death,quantile,0.05,130.0
4,13,1 wk ahead inc death,quantile,0.1,130.0
5,13,1 wk ahead inc death,quantile,0.15,140.0
6,13,1 wk ahead inc death,quantile,0.2,148.0
7,13,1 wk ahead inc death,quantile,0.25,160.0
8,13,1 wk ahead inc death,quantile,0.3,167.0
9,13,1 wk ahead inc death,quantile,0.35,181.5
10,13,1 wk ahead inc death,quantile,0.4,190.0
11,13,1 wk ahead inc death,quantile,0.45,190.5
12,13,1 wk ahead inc death,quantile,0.5,200.0
13,13,1 wk ahead inc death,quantile,0.55,209.5
14,13,1 wk ahead inc death,quantile,0.6,210.0
15,13,1 wk ahead inc death,quantile,0.65,210.0
16,13,1 wk ahead inc death,quantile,0.7,213.0
17,13,1 wk ahead inc death,quantile,0.75,220.0
18,13,1 wk ahead inc death,quantile,0.8,230.0
19,13,1 wk ahead inc death,quantile,0.85,230.0
20,13,1 wk ahead inc death,quantile,0.9,250.0
21,13,1 wk ahead inc death,quantile,0.95,250.0
22,13,1 wk ahead inc death,quantile,0.975,258.25
23,13,1 wk ahead inc death,quantile,0.99,271.3
24,13,2 wk ahead inc death,point,,218.0
25,13,2 wk ahead inc death,quantile,0.01,142.9
26,13,2 wk ahead inc death,quantile,0.025,147.25
27,13,2 wk ahead inc death,quantile,0.05,150.0
28,13,2 wk ahead inc death,quantile,0.1,159.0
29,13,2 wk ahead inc death,quantile,0.15,170.0
30,13,2 wk ahead inc death,quantile,0.2,178.0
31,13,2 wk ahead inc death,quantile,0.25,190.0
32,13,2 wk ahead inc death,quantile,0.3,197.0
33,13,2 wk ahead inc death,quantile,0.35,200.0
34,13,2 wk ahead inc death,quantile,0.4,206.0
35,13,2 wk ahead inc death,quantile,0.45,210.0
36,13,2 wk ahead inc death,quantile,0.5,210.0
37,13,2 wk ahead inc death,quantile,0.55,219.5
38,13,2 wk ahead inc death,quantile,0.6,230.0
39,13,2 wk ahead inc death,quantile,0.65,230.0
40,13,2 wk ahead inc death,quantile,0.7,233.0
41,13,2 wk ahead inc death,quantile,0.75,240.0
42,13,2 wk ahead inc death,quantile,0.8,250.0
43,13,2 wk ahead inc death,quantile,0.85,269.5
44,13,2 wk ahead inc death,quantile,0.9,281.0
45,13,2 wk ahead inc death,quantile,0.95,290.0
46,13,2 wk ahead inc death,quantile,0.975,303.75
47,13,2 wk ahead inc death,quantile,0.99,325.5
48,13,3 wk ahead inc death,point,,263.0
49,13,3 wk ahead inc death,quantile,0.01,155.8
50,13,3 wk ahead inc death,quantile,0.025,164.5
51,13,3 wk ahead inc death,quantile,0.05,174.5
52,13,3 wk ahead inc death,quantile,0.1,189.0
53,13,3 wk ahead inc death,quantile,0.15,223.5
54,13,3 wk ahead inc death,quantile,0.2,230.0
55,13,3 wk ahead inc death,quantile,0.25,232.5
56,13,3 wk ahead inc death,quantile,0.3,240.0
57,13,3 wk ahead inc death,quantile,0.35,241.5
58,13,3 wk ahead inc death,quantile,0.4,256.0
59,13,3 wk ahead inc death,quantile,0.45,270.0
60,13,3 wk ahead inc death,quantile,0.5,270.0
61,13,3 wk ahead inc death,quantile,0.55,270.0
62,13,3 wk ahead inc death,quantile,0.6,274.0
63,13,3 wk ahead inc death,quantile,0.65,288.5
64,13,3 wk ahead inc death,quantile,0.7,290.0
65,13,3 wk ahead inc death,quantile,0.75,290.0
66,13,3 wk ahead inc death,quantile,0.8,302.0
67,13,3 wk ahead inc death,quantile,0.85,310.0
68,13,3 wk ahead inc death,quantile,0.9,330.0
69,13,3 wk ahead inc death,quantile,0.95,335.5
70,13,3 wk ahead inc death,quantile,0.975,342.75
71,13,3 wk ahead inc death,quantile,0.99,347.1
72,13,4 wk ahead inc death,point,,329.0
73,13,4 wk ahead inc death,quantile,0.01,238.7
74,13,4 wk ahead inc death,quantile,0.025,251.75
75,13,4 wk ahead inc death,quantile,0.05,260.0
76,13,4 wk ahead inc death,quantile,0.1,260.0
77,13,4 wk ahead inc death,quantile,0.15,270.0
78,13,4 wk ahead inc death,quantile,0.2,286.0
79,13,4 wk ahead inc death,quantile,0.25,290.0
80,13,4 wk ahead inc death,quantile,0.3,290.0
81,13,4 wk ahead inc death,quantile,0.35,310.0
82,13,4 wk ahead inc death,quantile,0.4,310.0
83,13,4 wk ahead inc death,quantile,0.45,310.0
84,13,4 wk ahead inc death,quantile,0.5,315.0
85,13,4 wk ahead inc death,quantile,0.55,329.5
86,13,4 wk ahead inc death,quantile,0.6,334.0
87,13,4 wk ahead inc death,quantile,0.65,340.0
88,13,4 wk ahead inc death,quantile,0.7,353.0
89,13,4 wk ahead inc death,quantile,0.75,360.0
90,13,4 wk ahead inc death,quantile,0.8,370.0
91,13,4 wk ahead inc death,quantile,0.85,370.0
92,13,4 wk ahead inc death,quantile,0.9,401.0
93,13,4 wk ahead inc death,quantile,0.95,448.5
94,13,4 wk ahead inc death,quantile,0.975,480.0
95,13,4 wk ahead inc death,quantile,0.99,480.0
96,13,1 wk ahead cum death,point,,2576.333333
97,13,1 wk ahead cum death,quantile,0.01,2185.8
98,13,1 wk ahead cum death,quantile,0.025,2194.5
99,13,1 wk ahead cum death,quantile,0.05,2200.0
100,13,1 wk ahead cum death,quantile,0.1,2272.0
101,13,1 wk ahead cum death,quantile,0.15,2313.5
102,13,1 wk ahead cum death,quantile,0.2,2320.0
103,13,1 wk ahead cum death,quantile,0.25,2352.5
104,13,1 wk ahead cum death,quantile,0.3,2432.0
105,13,1 wk ahead cum death,quantile,0.35,2460.0
106,13,1 wk ahead cum death,quantile,0.4,2478.0
107,13,1 wk ahead cum death,quantile,0.45,2490.0
108,13,1 wk ahead cum death,quantile,0.5,2495.0
109,13,1 wk ahead cum death,quantile,0.55,2538.0
110,13,1 wk ahead cum death,quantile,0.6,2620.0
111,13,1 wk ahead cum death,quantile,0.65,2628.5
112,13,1 wk ahead cum death,quantile,0.7,2673.0
113,13,1 wk ahead cum death,quantile,0.75,2710.0
114,13,1 wk ahead cum death,quantile,0.8,2752.0
115,13,1 wk ahead cum death,quantile,0.85,2904.0
116,13,1 wk ahead cum death,quantile,0.9,3033.0
117,13,1 wk ahead cum death,quantile,0.95,3098.5
118,13,1 wk ahead cum death,quantile,0.975,3152.0
119,13,1 wk ahead cum death,quantile,0.99,3186.8
120,13,2 wk ahead cum death,point,,2794.333333
121,13,2 wk ahead cum death,quantile,0.01,2377.4
122,13,2 wk ahead cum death,quantile,0.025,2403.5
123,13,2 wk ahead cum death,quantile,0.05,2424.5
124,13,2 wk ahead cum death,quantile,0.1,2493.0
125,13,2 wk ahead cum death,quantile,0.15,2533.5
126,13,2 wk ahead cum death,quantile,0.2,2548.0
127,13,2 wk ahead cum death,quantile,0.25,2600.0
128,13,2 wk ahead cum death,quantile,0.3,2635.0
129,13,2 wk ahead cum death,quantile,0.35,2673.0
130,13,2 wk ahead cum death,quantile,0.4,2696.0
131,13,2 wk ahead cum death,quantile,0.45,2710.0
132,13,2 wk ahead cum death,quantile,0.5,2730.0
133,13,2 wk ahead cum death,quantile,0.55,2769.0
134,13,2 wk ahead cum death,quantile,0.6,2826.0
135,13,2 wk ahead cum death,quantile,0.65,2858.5
136,13,2 wk ahead cum death,quantile,0.7,2904.0
137,13,2 wk ahead cum death,quantile,0.75,2960.0
138,13,2 wk ahead cum death,quantile,0.8,2982.0
139,13,2 wk ahead cum death,quantile,0.85,3121.0
140,13,2 wk ahead cum death,quantile,0.9,3180.0
141,13,2 wk ahead cum death,quantile,0.95,3308.5
142,13,2 wk ahead cum death,quantile,0.975,3351.0
143,13,2 wk ahead cum death,quantile,0.99,3368.4
144,13,3 wk ahead cum death,point,,3057.333333
145,13,3 wk ahead cum death,quantile,0.01,2605.8
146,13,3 wk ahead cum death,quantile,0.025,2614.5
147,13,3 wk ahead cum death,quantile,0.05,2683.0
148,13,3 wk ahead cum death,quantile,0.1,2769.0
149,13,3 wk ahead cum death,quantile,0.15,2791.0
150,13,3 wk ahead cum death,quantile,0.2,2854.0
151,13,3 wk ahead cum death,quantile,0.25,2862.5
152,13,3 wk ahead cum death,quantile,0.3,2877.0
153,13,3 wk ahead cum death,quantile,0.35,2933.0
154,13,3 wk ahead cum death,quantile,0.4,2980.0
155,13,3 wk ahead cum death,quantile,0.45,3011.5
156,13,3 wk ahead cum death,quantile,0.5,3040.0
157,13,3 wk ahead cum death,quantile,0.55,3040.0
158,13,3 wk ahead cum death,quantile,0.6,3070.0
159,13,3 wk ahead cum death,quantile,0.65,3108.5
160,13,3 wk ahead cum death,quantile,0.7,3174.0
161,13,3 wk ahead cum death,quantile,0.75,3237.5
162,13,3 wk ahead cum death,quantile,0.8,3272.0
163,13,3 wk ahead cum death,quantile,0.85,3325.5
164,13,3 wk ahead cum death,quantile,0.9,3467.0
165,13,3 wk ahead cum death,quantile,0.95,3535.5
166,13,3 wk ahead cum death,quantile,0.975,3551.0
167,13,3 wk ahead cum death,quantile,0.99,3568.4
168,13,4 wk ahead cum death,point,,3386.333333
169,13,4 wk ahead cum death,quantile,0.01,2894.8
170,13,4 wk ahead cum death,quantile,0.025,2947.0
171,13,4 wk ahead cum death,quantile,0.05,3002.5
172,13,4 wk ahead cum death,quantile,0.1,3057.0
173,13,4 wk ahead cum death,quantile,0.15,3130.0
174,13,4 wk ahead cum death,quantile,0.2,3178.0
175,13,4 wk ahead cum death,quantile,0.25,3207.5
176,13,4 wk ahead cum death,quantile,0.3,3251.0
177,13,4 wk ahead cum death,quantile,0.35,3310.0
178,13,4 wk ahead cum death,quantile,0.4,3322.0
179,13,4 wk ahead cum death,quantile,0.45,3350.5
180,13,4 wk ahead cum death,quantile,0.5,3370.0
181,13,4 wk ahead cum death,quantile,0.55,3389.5
182,13,4 wk ahead cum death,quantile,0.6,3394.0
183,13,4 wk ahead cum death,quantile,0.65,3468.0
184,13,4 wk ahead cum death,quantile,0.7,3504.0
185,13,4 wk ahead cum death,quantile,0.75,3567.5
186,13,4 wk ahead cum death,quantile,0.8,3642.0
187,13,4 wk ahead cum death,quantile,0.85,3656.5
188,13,4 wk ahead cum death,quantile,0.9,3756.0
189,13,4 wk ahead cum death,quantile,0.95,3826.5
190,13,4 wk ahead cum death,quantile,0.975,3845.5
191,13,4 wk ahead cum death,quantile,0.99,3854.2
192,37,1 wk ahead inc death,point,,179.66666669999998
193,37,1 wk ahead inc death,quantile,0.01,105.8
194,37,1 wk ahead inc death,quantile,0.025,114.5
195,37,1 wk ahead inc death,quantile,0.05,124.5
196,37,1 wk ahead inc death,quantile,0.1,139.0
197,37,1 wk ahead inc death,quantile,0.15,140.0
198,37,1 wk ahead inc death,quantile,0.2,140.0
199,37,1 wk ahead inc death,quantile,0.25,160.0
200,37,1 wk ahead inc death,quantile,0.3,160.0
201,37,1 wk ahead inc death,quantile,0.35,170.0
202,37,1 wk ahead inc death,quantile,0.4,170.0
203,37,1 wk ahead inc death,quantile,0.45,170.0
204,37,1 wk ahead inc death,quantile,0.5,170.0
205,37,1 wk ahead inc death,quantile,0.55,170.0
206,37,1 wk ahead inc death,quantile,0.6,188.0
207,37,1 wk ahead inc death,quantile,0.65,200.0
208,37,1 wk ahead inc death,quantile,0.7,200.0
209,37,1 wk ahead inc death,quantile,0.75,200.0
210,37,1 wk ahead inc death,quantile,0.8,210.0
