,location,target,type,quantile,value
0,13,1 wk ahead inc death,point,,166.0
1,13,1 wk ahead inc death,quantile,0.01,82.9
2,13,1 wk ahead inc death,quantile,0.025,87.25
3,13,1 wk ahead inc death,quantile,0.05,94.5
4,13,1 wk ahead inc death,quantile,0.1,109.0
5,13,1 wk ahead inc death,quantile,0.15,120.0
6,13,1 wk ahead inc death,quantile,0.2,120.0
7,13,1 wk ahead inc death,quantile,0.25,130.0
8,13,1 wk ahead inc death,quantile,0.3,130.0
9,13,1 wk ahead inc death,quantile,0.35,140.0
10,13,1 wk ahead inc death,quantile,0.4,146.0
11,13,1 wk ahead inc death,quantile,0.45,150.0
12,13,1 wk ahead inc death,quantile,0.5,155.0
13,13,1 wk ahead inc death,quantile,0.55,160.0
14,13,1 wk ahead inc death,quantile,0.6,174.0
15,13,1 wk ahead inc death,quantile,0.65,188.5
16,13,1 wk ahead inc death,quantile,0.7,193.0
17,13,1 wk ahead inc death,quantile,0.75,200.0
18,13,1 wk ahead inc death,quantile,0.8,210.0
19,13,1 wk ahead inc death,quantile,0.85,223.0
20,13,1 wk ahead inc death,quantile,0.9,232.0
21,13,1 wk ahead inc death,quantile,0.95,255.5
22,13,1 wk ahead inc death,quantile,0.975,265.5
23,13,1 wk ahead inc death,quantile,0.99,274.2
24,13,2 wk ahead inc death,point,,193.0
25,13,2 wk ahead inc death,quantile,0.01,122.9
26,13,2 wk ahead inc death,quantile,0.025,127.25
27,13,2 wk ahead inc death,quantile,0.05,130.0
28,13,2 wk ahead inc death,quantile,0.1,130.0
29,13,2 wk ahead inc death,quantile,0.15,140.0
30,13,2 wk ahead inc death,quantile,0.2,148.0
31,13,2 wk ahead inc death,quantile,0.25,160.0
32,13,2 wk ahead inc death,quantile,0.3,167.0
33,13,2 wk ahead inc death,quantile,0.35,181.5
34,13,2 wk ahead inc death,quantile,0.4,190.0
35,13,2 wk ahead inc death,quantile,0.45,190.5
36,13,2 wk ahead inc death,quantile,0.5,200.0
37,13,2 wk ahead inc death,quantile,0.55,209.5
38,13,2 wk ahead inc death,quantile,0.6,210.0
39,13,2 wk ahead inc death,quantile,0.65,210.0
40,13,2 wk ahead inc death,quantile,0.7,213.0
41,13,2 wk ahead inc death,quantile,0.75,220.0
42,13,2 wk ahead inc death,quantile,0.8,230.0
43,13,2 wk ahead inc death,quantile,0.85,230.0
44,13,2 wk ahead inc death,quantile,0.9,250.0
45,13,2 wk ahead inc death,quantile,0.95,250.0
46,13,2 wk ahead inc death,quantile,0.975,258.25
47,13,2 wk ahead inc death,quantile,0.99,271.3
48,13,3 wk ahead inc death,point,,218.0
49,13,3 wk ahead inc death,quantile,0.01,142.9
50,13,3 wk ahead inc death,quantile,0.025,147.25
51,13,3 wk ahead inc death,quantile,0.05,150.0
52,13,3 wk ahead inc death,quantile,0.1,159.0
53,13,3 wk ahead inc death,quantile,0.15,170.0
54,13,3 wk ahead inc death,quantile,0.2,178.0
55,13,3 wk ahead inc death,quantile,0.25,190.0
56,13,3 wk ahead inc death,quantile,0.3,197.0
57,13,3 wk ahead inc death,quantile,0.35,200.0
58,13,3 wk ahead inc death,quantile,0.4,206.0
59,13,3 wk ahead inc death,quantile,0.45,210.0
60,13,3 wk ahead inc death,quantile,0.5,210.0
61,13,3 wk ahead inc death,quantile,0.55,219.5
62,13,3 wk ahead inc death,quantile,0.6,230.0
63,13,3 wk ahead inc death,quantile,0.65,230.0
64,13,3 wk ahead inc death,quantile,0.7,233.0
65,13,3 wk ahead inc death,quantile,0.75,240.0
66,13,3 wk ahead inc death,quantile,0.8,250.0
67,13,3 wk ahead inc death,quantile,0.85,269.5
68,13,3 wk ahead inc death,quantile,0.9,281.0
69,13,3 wk ahead inc death,quantile,0.95,290.0
70,13,3 wk ahead inc death,quantile,0.975,303.75
71,13,3 wk ahead inc death,quantile,0.99,325.5
72,13,4 wk ahead inc death,point,,263.0
73,13,4 wk ahead inc death,quantile,0.01,155.8
74,13,4 wk ahead inc death,quantile,0.025,164.5
75,13,4 wk ahead inc death,quantile,0.05,174.5
76,13,4 wk ahead inc death,quantile,0.1,189.0
77,13,4 wk ahead inc death,quantile,0.15,223.5
78,13,4 wk ahead inc death,quantile,0.2,230.0
79,13,4 wk ahead inc death,quantile,0.25,232.5
80,13,4 wk ahead inc death,quantile,0.3,240.0
