,location,target,type,quantile,value
0,01,1 day ahead cum death,point,,657.0
1,01,1 day ahead cum death,quantile,0.01,654.0
2,01,1 day ahead cum death,quantile,0.025,654.0
3,01,1 day ahead cum death,quantile,0.05,655.0
4,01,1 day ahead cum death,quantile,0.1,655.0
5,01,1 day ahead cum death,quantile,0.15,655.0
6,01,1 day ahead cum death,quantile,0.2,656.0
7,01,1 day ahead cum death,quantile,0.25,656.0
8,01,1 day ahead cum death,quantile,0.3,656.0
9,01,1 day ahead cum death,quantile,0.35,656.0
10,01,1 day ahead cum death,quantile,0.4,656.0
11,01,1 day ahead cum death,quantile,0.45,657.0
12,01,1 day ahead cum death,quantile,0.5,657.0
13,01,1 day ahead cum death,quantile,0.55,657.0
14,01,1 day ahead cum death,quantile,0.6,657.0
15,01,1 day ahead cum death,quantile,0.65,657.0
16,01,1 day ahead cum death,quantile,0.7,657.0
17,01,1 day ahead cum death,quantile,0.75,657.0
18,01,1 day ahead cum death,quantile,0.8,658.0
19,01,1 day ahead cum death,quantile,0.85,658.0
20,01,1 day ahead cum death,quantile,0.9,658.0
21,01,1 day ahead cum death,quantile,0.95,659.0
22,01,1 day ahead cum death,quantile,0.975,659.0
23,01,1 day ahead cum death,quantile,0.99,659.0
24,01,2 day ahead cum death,point,,684.0
25,01,2 day ahead cum death,quantile,0.01,677.0
26,01,2 day ahead cum death,quantile,0.025,679.0
27,01,2 day ahead cum death,quantile,0.05,679.0
28,01,2 day ahead cum death,quantile,0.1,680.0
29,01,2 day ahead cum death,quantile,0.15,681.0
30,01,2 day ahead cum death,quantile,0.2,682.0
31,01,2 day ahead cum death,quantile,0.25,682.0
32,01,2 day ahead cum death,quantile,0.3,682.0
33,01,2 day ahead cum death,quantile,0.35,683.0
34,01,2 day ahead cum death,quantile,0.4,683.0
35,01,2 day ahead cum death,quantile,0.45,683.0
36,01,2 day ahead cum death,quantile,0.5,684.0
37,01,2 day ahead cum death,quantile,0.55,684.0
38,01,2 day ahead cum death,quantile,0.6,684.0
39,01,2 day ahead cum death,quantile,0.65,685.0
40,01,2 day ahead cum death,quantile,0.7,685.0
41,01,2 day ahead cum death,quantile,0.75,686.0
42,01,2 day ahead cum death,quantile,0.8,686.0
43,01,2 day ahead cum death,quantile,0.85,687.0
44,01,2 day ahead cum death,quantile,0.9,687.0
45,01,2 day ahead cum death,quantile,0.95,688.0
46,01,2 day ahead cum death,quantile,0.975,689.0
47,01,2 day ahead cum death,quantile,0.99,690.0
48,01,3 day ahead cum death,point,,711.0
49,01,3 day ahead cum death,quantile,0.01,700.0
50,01,3 day ahead cum death,quantile,0.025,702.0
51,01,3 day ahead cum death,quantile,0.05,704.0
52,01,3 day ahead cum death,quantile,0.1,706.0
