,location,target,type,quantile,value
0,17,1 day ahead cum death,quantile,0.01,2977.15
1,17,1 day ahead inc death,quantile,0.01,45.97
2,17,2 day ahead cum death,quantile,0.01,3068.15
3,17,2 day ahead inc death,quantile,0.01,42.98
4,17,3 day ahead cum death,quantile,0.01,3145.41
5,17,3 day ahead inc death,quantile,0.01,47.99
6,17,4 day ahead cum death,quantile,0.01,3241.38
7,17,4 day ahead inc death,quantile,0.01,54.86
8,17,5 day ahead cum death,quantile,0.01,3294.64
9,17,5 day ahead inc death,quantile,0.01,48.97
10,17,6 day ahead cum death,quantile,0.01,3395.36
11,17,6 day ahead inc death,quantile,0.01,43.98
12,17,7 day ahead cum death,quantile,0.01,3482.44
13,17,7 day ahead inc death,quantile,0.01,50.99
14,17,8 day ahead cum death,quantile,0.01,3550.62
15,17,8 day ahead inc death,quantile,0.01,53.91
16,17,9 day ahead cum death,quantile,0.01,3651.77
17,17,9 day ahead inc death,quantile,0.01,55.99
18,17,10 day ahead cum death,quantile,0.01,3724.99
19,17,10 day ahead inc death,quantile,0.01,51.98
20,17,11 day ahead cum death,quantile,0.01,3822.84
21,17,11 day ahead inc death,quantile,0.01,42.98
22,17,12 day ahead cum death,quantile,0.01,3916.89
23,17,12 day ahead inc death,quantile,0.01,53.99
24,17,13 day ahead cum death,quantile,0.01,4011.52
25,17,13 day ahead inc death,quantile,0.01,51.0
26,17,14 day ahead cum death,quantile,0.01,4106.43
27,17,14 day ahead inc death,quantile,0.01,47.97
28,17,15 day ahead cum death,quantile,0.01,4192.68
29,17,15 day ahead inc death,quantile,0.01,49.92
30,17,16 day ahead cum death,quantile,0.01,4264.95
31,17,16 day ahead inc death,quantile,0.01,48.98
32,17,17 day ahead cum death,quantile,0.01,4344.87
33,17,17 day ahead inc death,quantile,0.01,55.91
34,17,18 day ahead cum death,quantile,0.01,4413.85
35,17,18 day ahead inc death,quantile,0.01,49.99
36,17,19 day ahead cum death,quantile,0.01,4494.99
37,17,19 day ahead inc death,quantile,0.01,43.98
38,17,20 day ahead cum death,quantile,0.01,4575.95
39,17,20 day ahead inc death,quantile,0.01,53.92
40,17,21 day ahead cum death,quantile,0.01,4667.94
41,17,21 day ahead inc death,quantile,0.01,53.0
42,17,22 day ahead cum death,quantile,0.01,4761.95
43,17,22 day ahead inc death,quantile,0.01,59.96
44,17,23 day ahead cum death,quantile,0.01,4859.98
45,17,23 day ahead inc death,quantile,0.01,48.89
46,17,24 day ahead cum death,quantile,0.01,4944.92
47,17,24 day ahead inc death,quantile,0.01,50.94
48,17,25 day ahead cum death,quantile,0.01,5036.84
49,17,25 day ahead inc death,quantile,0.01,53.98
50,17,26 day ahead cum death,quantile,0.01,5117.98
51,17,26 day ahead inc death,quantile,0.01,56.99
52,17,27 day ahead cum death,quantile,0.01,5219.68
53,17,27 day ahead inc death,quantile,0.01,50.98
54,17,28 day ahead cum death,quantile,0.01,5287.83
55,17,28 day ahead inc death,quantile,0.01,59.99
56,17,29 day ahead cum death,quantile,0.01,5384.73
57,17,29 day ahead inc death,quantile,0.01,44.95
58,17,30 day ahead cum death,quantile,0.01,5463.71
59,17,30 day ahead inc death,quantile,0.01,48.99
60,17,31 day ahead cum death,quantile,0.01,5541.7
61,17,31 day ahead inc death,quantile,0.01,56.99
62,17,32 day ahead cum death,quantile,0.01,5608.73
63,17,32 day ahead inc death,quantile,0.01,52.93
64,17,33 day ahead cum death,quantile,0.01,5690.71
65,17,33 day ahead inc death,quantile,0.01,46.97
66,17,1 day ahead cum death,quantile,0.025,3026.725
67,17,1 day ahead inc death,quantile,0.025,54.0
68,17,2 day ahead cum death,quantile,0.025,3093.875
69,17,2 day ahead inc death,quantile,0.025,50.95
70,17,3 day ahead cum death,quantile,0.025,3183.925
71,17,3 day ahead inc death,quantile,0.025,53.95
72,17,4 day ahead cum death,quantile,0.025,3273.375
73,17,4 day ahead inc death,quantile,0.025,57.0
74,17,5 day ahead cum death,quantile,0.025,3360.75
75,17,5 day ahead inc death,quantile,0.025,55.925
76,17,6 day ahead cum death,quantile,0.025,3435.0
77,17,6 day ahead inc death,quantile,0.025,53.925
78,17,7 day ahead cum death,quantile,0.025,3541.625
79,17,7 day ahead inc death,quantile,0.025,57.95
80,17,8 day ahead cum death,quantile,0.025,3620.975
81,17,8 day ahead inc death,quantile,0.025,61.925
82,17,9 day ahead cum death,quantile,0.025,3722.65
83,17,9 day ahead inc death,quantile,0.025,60.875
84,17,10 day ahead cum death,quantile,0.025,3807.95
85,17,10 day ahead inc death,quantile,0.025,55.975
86,17,11 day ahead cum death,quantile,0.025,3888.975
87,17,11 day ahead inc death,quantile,0.025,48.925
88,17,12 day ahead cum death,quantile,0.025,3976.75
89,17,12 day ahead inc death,quantile,0.025,56.975
90,17,13 day ahead cum death,quantile,0.025,4057.275
91,17,13 day ahead inc death,quantile,0.025,58.975
92,17,14 day ahead cum death,quantile,0.025,4120.85
93,17,14 day ahead inc death,quantile,0.025,50.975
94,17,15 day ahead cum death,quantile,0.025,4221.45
95,17,15 day ahead inc death,quantile,0.025,52.975
96,17,16 day ahead cum death,quantile,0.025,4273.95
97,17,16 day ahead inc death,quantile,0.025,53.925
98,17,17 day ahead cum death,quantile,0.025,4360.7
99,17,17 day ahead inc death,quantile,0.025,60.0
100,17,18 day ahead cum death,quantile,0.025,4450.975
101,17,18 day ahead inc death,quantile,0.025,59.975
102,17,19 day ahead cum death,quantile,0.025,4547.05
103,17,19 day ahead inc death,quantile,0.025,50.95
104,17,20 day ahead cum death,quantile,0.025,4655.55
