,location,target,type,quantile,forecast_date,target_end_date,value
0,US,1 day ahead cum death,point,,2020-03-29,2020-03-30,3212
1,US,1 day ahead inc death,point,,2020-03-29,2020-03-30,647
2,US,1 wk ahead cum death,point,,2020-03-29,2020-04-04,10401
3,US,1 wk ahead inc death,point,,2020-03-29,2020-04-04,2090
4,US,2 day ahead cum death,point,,2020-03-29,2020-03-31,4033
5,US,2 day ahead inc death,point,,2020-03-29,2020-03-31,827
6,US,3 day ahead cum death,point,,2020-03-29,2020-04-01,5087
7,US,3 day ahead inc death,point,,2020-03-29,2020-04-01,1058
8,US,4 day ahead cum death,point,,2020-03-29,2020-04-02,6440
9,US,4 day ahead inc death,point,,2020-03-29,2020-04-02,1356
10,US,5 day ahead cum death,point,,2020-03-29,2020-04-03,8175
11,US,5 day ahead inc death,point,,2020-03-29,2020-04-03,1713
12,US,6 day ahead cum death,point,,2020-03-29,2020-04-04,10401
13,US,6 day ahead inc death,point,,2020-03-29,2020-04-04,2090
14,US,7 day ahead cum death,point,,2020-03-29,2020-04-05,13204
15,US,7 day ahead inc death,point,,2020-03-29,2020-04-05,2510
16,US,1 day ahead cum death,quantile,0.01,2020-03-29,2020-03-30,3078
17,US,1 day ahead cum death,quantile,0.025,2020-03-29,2020-03-30,3099
18,US,1 day ahead cum death,quantile,0.05,2020-03-29,2020-03-30,3118
19,US,1 day ahead cum death,quantile,0.1,2020-03-29,2020-03-30,3139
20,US,1 day ahead cum death,quantile,0.15,2020-03-29,2020-03-30,3153
21,US,1 day ahead cum death,quantile,0.2,2020-03-29,2020-03-30,3163
22,US,1 day ahead cum death,quantile,0.25,2020-03-29,2020-03-30,3172
23,US,1 day ahead cum death,quantile,0.3,2020-03-29,2020-03-30,3180
24,US,1 day ahead cum death,quantile,0.35,2020-03-29,2020-03-30,3188
25,US,1 day ahead cum death,quantile,0.4,2020-03-29,2020-03-30,3195
26,US,1 day ahead cum death,quantile,0.45,2020-03-29,2020-03-30,3203
27,US,1 day ahead cum death,quantile,0.5,2020-03-29,2020-03-30,3212
28,US,1 day ahead cum death,quantile,0.55,2020-03-29,2020-03-30,3223
29,US,1 day ahead cum death,quantile,0.6,2020-03-29,2020-03-30,3237
30,US,1 day ahead cum death,quantile,0.65,2020-03-29,2020-03-30,3267
31,US,1 day ahead cum death,quantile,0.7,2020-03-29,2020-03-30,3332
32,US,1 day ahead cum death,quantile,0.75,2020-03-29,2020-03-30,3351
33,US,1 day ahead cum death,quantile,0.8,2020-03-29,2020-03-30,3364
34,US,1 day ahead cum death,quantile,0.85,2020-03-29,2020-03-30,3375
35,US,1 day ahead cum death,quantile,0.9,2020-03-29,2020-03-30,3388
36,US,1 day ahead cum death,quantile,0.95,2020-03-29,2020-03-30,3404
37,US,1 day ahead cum death,quantile,0.975,2020-03-29,2020-03-30,3417
38,US,1 day ahead cum death,quantile,0.99,2020-03-29,2020-03-30,3431
39,US,1 day ahead inc death,quantile,0.01,2020-03-29,2020-03-30,513
40,US,1 day ahead inc death,quantile,0.025,2020-03-29,2020-03-30,534
41,US,1 day ahead inc death,quantile,0.05,2020-03-29,2020-03-30,553
42,US,1 day ahead inc death,quantile,0.1,2020-03-29,2020-03-30,574
43,US,1 day ahead inc death,quantile,0.15,2020-03-29,2020-03-30,588
44,US,1 day ahead inc death,quantile,0.2,2020-03-29,2020-03-30,598
45,US,1 day ahead inc death,quantile,0.25,2020-03-29,2020-03-30,607
46,US,1 day ahead inc death,quantile,0.3,2020-03-29,2020-03-30,615
47,US,1 day ahead inc death,quantile,0.35,2020-03-29,2020-03-30,623
48,US,1 day ahead inc death,quantile,0.4,2020-03-29,2020-03-30,630
49,US,1 day ahead inc death,quantile,0.45,2020-03-29,2020-03-30,638
50,US,1 day ahead inc death,quantile,0.5,2020-03-29,2020-03-30,647
51,US,1 day ahead inc death,quantile,0.55,2020-03-29,2020-03-30,658
52,US,1 day ahead inc death,quantile,0.6,2020-03-29,2020-03-30,672
53,US,1 day ahead inc death,quantile,0.65,2020-03-29,2020-03-30,702
54,US,1 day ahead inc death,quantile,0.7,2020-03-29,2020-03-30,767
55,US,1 day ahead inc death,quantile,0.75,2020-03-29,2020-03-30,786
56,US,1 day ahead inc death,quantile,0.8,2020-03-29,2020-03-30,799
57,US,1 day ahead inc death,quantile,0.85,2020-03-29,2020-03-30,810
58,US,1 day ahead inc death,quantile,0.9,2020-03-29,2020-03-30,823
59,US,1 day ahead inc death,quantile,0.95,2020-03-29,2020-03-30,839
60,US,1 day ahead inc death,quantile,0.975,2020-03-29,2020-03-30,852
61,US,1 day ahead inc death,quantile,0.99,2020-03-29,2020-03-30,866
62,US,1 wk ahead cum death,quantile,0.01,2020-03-29,2020-04-04,8613
63,US,1 wk ahead cum death,quantile,0.025,2020-03-29,2020-04-04,8859
64,US,1 wk ahead cum death,quantile,0.05,2020-03-29,2020-04-04,9081
65,US,1 wk ahead cum death,quantile,0.1,2020-03-29,2020-04-04,9358
66,US,1 wk ahead cum death,quantile,0.15,2020-03-29,2020-04-04,9550
67,US,1 wk ahead cum death,quantile,0.2,2020-03-29,2020-04-04,9702
68,US,1 wk ahead cum death,quantile,0.25,2020-03-29,2020-04-04,9834
69,US,1 wk ahead cum death,quantile,0.3,2020-03-29,2020-04-04,9953
70,US,1 wk ahead cum death,quantile,0.35,2020-03-29,2020-04-04,10059
71,US,1 wk ahead cum death,quantile,0.4,2020-03-29,2020-04-04,10172
72,US,1 wk ahead cum death,quantile,0.45,2020-03-29,2020-04-04,10282
73,US,1 wk ahead cum death,quantile,0.5,2020-03-29,2020-04-04,10401
74,US,1 wk ahead cum death,quantile,0.55,2020-03-29,2020-04-04,10533
75,US,1 wk ahead cum death,quantile,0.6,2020-03-29,2020-04-04,10721
76,US,1 wk ahead cum death,quantile,0.65,2020-03-29,2020-04-04,10864
77,US,1 wk ahead cum death,quantile,0.7,2020-03-29,2020-04-04,10932
78,US,1 wk ahead cum death,quantile,0.75,2020-03-29,2020-04-04,10977
79,US,1 wk ahead cum death,quantile,0.8,2020-03-29,2020-04-04,11016
80,US,1 wk ahead cum death,quantile,0.85,2020-03-29,2020-04-04,11057
81,US,1 wk ahead cum death,quantile,0.9,2020-03-29,2020-04-04,11102
82,US,1 wk ahead cum death,quantile,0.95,2020-03-29,2020-04-04,11165
83,US,1 wk ahead cum death,quantile,0.975,2020-03-29,2020-04-04,11216
84,US,1 wk ahead cum death,quantile,0.99,2020-03-29,2020-04-04,11294
85,US,1 wk ahead inc death,quantile,0.01,2020-03-29,2020-04-04,1660
86,US,1 wk ahead inc death,quantile,0.025,2020-03-29,2020-04-04,1730
87,US,1 wk ahead inc death,quantile,0.05,2020-03-29,2020-04-04,1797
88,US,1 wk ahead inc death,quantile,0.1,2020-03-29,2020-04-04,1878
89,US,1 wk ahead inc death,quantile,0.15,2020-03-29,2020-04-04,1935
90,US,1 wk ahead inc death,quantile,0.2,2020-03-29,2020-04-04,1977
91,US,1 wk ahead inc death,quantile,0.25,2020-03-29,2020-04-04,2006
92,US,1 wk ahead inc death,quantile,0.3,2020-03-29,2020-04-04,2028
93,US,1 wk ahead inc death,quantile,0.35,2020-03-29,2020-04-04,2046
94,US,1 wk ahead inc death,quantile,0.4,2020-03-29,2020-04-04,2062
95,US,1 wk ahead inc death,quantile,0.45,2020-03-29,2020-04-04,2076
96,US,1 wk ahead inc death,quantile,0.5,2020-03-29,2020-04-04,2090
97,US,1 wk ahead inc death,quantile,0.55,2020-03-29,2020-04-04,2105
98,US,1 wk ahead inc death,quantile,0.6,2020-03-29,2020-04-04,2120
99,US,1 wk ahead inc death,quantile,0.65,2020-03-29,2020-04-04,2137
100,US,1 wk ahead inc death,quantile,0.7,2020-03-29,2020-04-04,2155
101,US,1 wk ahead inc death,quantile,0.75,2020-03-29,2020-04-04,2176
102,US,1 wk ahead inc death,quantile,0.8,2020-03-29,2020-04-04,2205
103,US,1 wk ahead inc death,quantile,0.85,2020-03-29,2020-04-04,2244
104,US,1 wk ahead inc death,quantile,0.9,2020-03-29,2020-04-04,2297
105,US,1 wk ahead inc death,quantile,0.95,2020-03-29,2020-04-04,2375
106,US,1 wk ahead inc death,quantile,0.975,2020-03-29,2020-04-04,2435
107,US,1 wk ahead inc death,quantile,0.99,2020-03-29,2020-04-04,2513
108,US,2 day ahead cum death,quantile,0.01,2020-03-29,2020-03-31,3738
109,US,2 day ahead cum death,quantile,0.025,2020-03-29,2020-03-31,3785
110,US,2 day ahead cum death,quantile,0.05,2020-03-29,2020-03-31,3826
111,US,2 day ahead cum death,quantile,0.1,2020-03-29,2020-03-31,3876
112,US,2 day ahead cum death,quantile,0.15,2020-03-29,2020-03-31,3909
113,US,2 day ahead cum death,quantile,0.2,2020-03-29,2020-03-31,3933
114,US,2 day ahead cum death,quantile,0.25,2020-03-29,2020-03-31,3953
115,US,2 day ahead cum death,quantile,0.3,2020-03-29,2020-03-31,3969
116,US,2 day ahead cum death,quantile,0.35,2020-03-29,2020-03-31,3985
117,US,2 day ahead cum death,quantile,0.4,2020-03-29,2020-03-31,4000
118,US,2 day ahead cum death,quantile,0.45,2020-03-29,2020-03-31,4016
119,US,2 day ahead cum death,quantile,0.5,2020-03-29,2020-03-31,4033
120,US,2 day ahead cum death,quantile,0.55,2020-03-29,2020-03-31,4054
121,US,2 day ahead cum death,quantile,0.6,2020-03-29,2020-03-31,4083
122,US,2 day ahead cum death,quantile,0.65,2020-03-29,2020-03-31,4148
123,US,2 day ahead cum death,quantile,0.7,2020-03-29,2020-03-31,4340
124,US,2 day ahead cum death,quantile,0.75,2020-03-29,2020-03-31,4368
125,US,2 day ahead cum death,quantile,0.8,2020-03-29,2020-03-31,4388
126,US,2 day ahead cum death,quantile,0.85,2020-03-29,2020-03-31,4405
127,US,2 day ahead cum death,quantile,0.9,2020-03-29,2020-03-31,4425
128,US,2 day ahead cum death,quantile,0.95,2020-03-29,2020-03-31,4451
129,US,2 day ahead cum death,quantile,0.975,2020-03-29,2020-03-31,4469
130,US,2 day ahead cum death,quantile,0.99,2020-03-29,2020-03-31,4492
131,US,2 day ahead inc death,quantile,0.01,2020-03-29,2020-03-31,651
132,US,2 day ahead inc death,quantile,0.025,2020-03-29,2020-03-31,678
133,US,2 day ahead inc death,quantile,0.05,2020-03-29,2020-03-31,701
134,US,2 day ahead inc death,quantile,0.1,2020-03-29,2020-03-31,730
135,US,2 day ahead inc death,quantile,0.15,2020-03-29,2020-03-31,749
136,US,2 day ahead inc death,quantile,0.2,2020-03-29,2020-03-31,763
137,US,2 day ahead inc death,quantile,0.25,2020-03-29,2020-03-31,775
138,US,2 day ahead inc death,quantile,0.3,2020-03-29,2020-03-31,786
139,US,2 day ahead inc death,quantile,0.35,2020-03-29,2020-03-31,796
140,US,2 day ahead inc death,quantile,0.4,2020-03-29,2020-03-31,806
141,US,2 day ahead inc death,quantile,0.45,2020-03-29,2020-03-31,816
142,US,2 day ahead inc death,quantile,0.5,2020-03-29,2020-03-31,827
143,US,2 day ahead inc death,quantile,0.55,2020-03-29,2020-03-31,840
144,US,2 day ahead inc death,quantile,0.6,2020-03-29,2020-03-31,858
145,US,2 day ahead inc death,quantile,0.65,2020-03-29,2020-03-31,895
146,US,2 day ahead inc death,quantile,0.7,2020-03-29,2020-03-31,982
