,location,target,type,quantile,forecast_date,target_end_date,value
0,US,1 day ahead cum death,point,,2020-05-17,2020-05-18,91033
1,US,1 day ahead inc death,point,,2020-05-17,2020-05-18,1471
2,US,1 wk ahead cum death,point,,2020-05-17,2020-05-23,98076
3,US,1 wk ahead inc death,point,,2020-05-17,2020-05-23,10665
4,US,2 day ahead cum death,point,,2020-05-17,2020-05-19,92482
5,US,2 day ahead inc death,point,,2020-05-17,2020-05-19,1451
6,US,3 day ahead cum death,point,,2020-05-17,2020-05-20,93910
7,US,3 day ahead inc death,point,,2020-05-17,2020-05-20,1431
8,US,4 day ahead cum death,point,,2020-05-17,2020-05-21,95319
9,US,4 day ahead inc death,point,,2020-05-17,2020-05-21,1411
10,US,5 day ahead cum death,point,,2020-05-17,2020-05-22,96704
11,US,5 day ahead inc death,point,,2020-05-17,2020-05-22,1387
12,US,6 day ahead cum death,point,,2020-05-17,2020-05-23,98076
13,US,6 day ahead inc death,point,,2020-05-17,2020-05-23,1370
14,US,7 day ahead cum death,point,,2020-05-17,2020-05-24,99419
15,US,7 day ahead inc death,point,,2020-05-17,2020-05-24,1350
16,US,1 day ahead cum death,quantile,0.01,2020-05-17,2020-05-18,90834
17,US,1 day ahead cum death,quantile,0.025,2020-05-17,2020-05-18,90852
18,US,1 day ahead cum death,quantile,0.05,2020-05-17,2020-05-18,90867
19,US,1 day ahead cum death,quantile,0.1,2020-05-17,2020-05-18,90886
20,US,1 day ahead cum death,quantile,0.15,2020-05-17,2020-05-18,90902
21,US,1 day ahead cum death,quantile,0.2,2020-05-17,2020-05-18,90917
22,US,1 day ahead cum death,quantile,0.25,2020-05-17,2020-05-18,90933
23,US,1 day ahead cum death,quantile,0.3,2020-05-17,2020-05-18,90949
24,US,1 day ahead cum death,quantile,0.35,2020-05-17,2020-05-18,90971
25,US,1 day ahead cum death,quantile,0.4,2020-05-17,2020-05-18,90995
26,US,1 day ahead cum death,quantile,0.45,2020-05-17,2020-05-18,91015
27,US,1 day ahead cum death,quantile,0.5,2020-05-17,2020-05-18,91033
28,US,1 day ahead cum death,quantile,0.55,2020-05-17,2020-05-18,91052
29,US,1 day ahead cum death,quantile,0.6,2020-05-17,2020-05-18,91075
30,US,1 day ahead cum death,quantile,0.65,2020-05-17,2020-05-18,91128
31,US,1 day ahead cum death,quantile,0.7,2020-05-17,2020-05-18,91322
32,US,1 day ahead cum death,quantile,0.75,2020-05-17,2020-05-18,91353
33,US,1 day ahead cum death,quantile,0.8,2020-05-17,2020-05-18,91374
34,US,1 day ahead cum death,quantile,0.85,2020-05-17,2020-05-18,91393
35,US,1 day ahead cum death,quantile,0.9,2020-05-17,2020-05-18,91413
36,US,1 day ahead cum death,quantile,0.95,2020-05-17,2020-05-18,91439
37,US,1 day ahead cum death,quantile,0.975,2020-05-17,2020-05-18,91461
38,US,1 day ahead cum death,quantile,0.99,2020-05-17,2020-05-18,91487
39,US,1 day ahead inc death,quantile,0.01,2020-05-17,2020-05-18,1272
40,US,1 day ahead inc death,quantile,0.025,2020-05-17,2020-05-18,1290
41,US,1 day ahead inc death,quantile,0.05,2020-05-17,2020-05-18,1305
42,US,1 day ahead inc death,quantile,0.1,2020-05-17,2020-05-18,1324
43,US,1 day ahead inc death,quantile,0.15,2020-05-17,2020-05-18,1340
44,US,1 day ahead inc death,quantile,0.2,2020-05-17,2020-05-18,1355
45,US,1 day ahead inc death,quantile,0.25,2020-05-17,2020-05-18,1371
46,US,1 day ahead inc death,quantile,0.3,2020-05-17,2020-05-18,1387
47,US,1 day ahead inc death,quantile,0.35,2020-05-17,2020-05-18,1409
48,US,1 day ahead inc death,quantile,0.4,2020-05-17,2020-05-18,1433
49,US,1 day ahead inc death,quantile,0.45,2020-05-17,2020-05-18,1453
50,US,1 day ahead inc death,quantile,0.5,2020-05-17,2020-05-18,1471
51,US,1 day ahead inc death,quantile,0.55,2020-05-17,2020-05-18,1490
52,US,1 day ahead inc death,quantile,0.6,2020-05-17,2020-05-18,1513
53,US,1 day ahead inc death,quantile,0.65,2020-05-17,2020-05-18,1566
54,US,1 day ahead inc death,quantile,0.7,2020-05-17,2020-05-18,1760
55,US,1 day ahead inc death,quantile,0.75,2020-05-17,2020-05-18,1791
56,US,1 day ahead inc death,quantile,0.8,2020-05-17,2020-05-18,1812
57,US,1 day ahead inc death,quantile,0.85,2020-05-17,2020-05-18,1831
58,US,1 day ahead inc death,quantile,0.9,2020-05-17,2020-05-18,1851
59,US,1 day ahead inc death,quantile,0.95,2020-05-17,2020-05-18,1877
60,US,1 day ahead inc death,quantile,0.975,2020-05-17,2020-05-18,1899
61,US,1 day ahead inc death,quantile,0.99,2020-05-17,2020-05-18,1925
62,US,1 wk ahead cum death,quantile,0.01,2020-05-17,2020-05-23,96868
63,US,1 wk ahead cum death,quantile,0.025,2020-05-17,2020-05-23,96904
64,US,1 wk ahead cum death,quantile,0.05,2020-05-17,2020-05-23,96944
65,US,1 wk ahead cum death,quantile,0.1,2020-05-17,2020-05-23,96991
66,US,1 wk ahead cum death,quantile,0.15,2020-05-17,2020-05-23,97027
67,US,1 wk ahead cum death,quantile,0.2,2020-05-17,2020-05-23,97062
68,US,1 wk ahead cum death,quantile,0.25,2020-05-17,2020-05-23,97103
69,US,1 wk ahead cum death,quantile,0.3,2020-05-17,2020-05-23,97160
70,US,1 wk ahead cum death,quantile,0.35,2020-05-17,2020-05-23,97878
71,US,1 wk ahead cum death,quantile,0.4,2020-05-17,2020-05-23,97968
72,US,1 wk ahead cum death,quantile,0.45,2020-05-17,2020-05-23,98023
73,US,1 wk ahead cum death,quantile,0.5,2020-05-17,2020-05-23,98076
74,US,1 wk ahead cum death,quantile,0.55,2020-05-17,2020-05-23,98122
75,US,1 wk ahead cum death,quantile,0.6,2020-05-17,2020-05-23,98186
76,US,1 wk ahead cum death,quantile,0.65,2020-05-17,2020-05-23,98321
77,US,1 wk ahead cum death,quantile,0.7,2020-05-17,2020-05-23,100578
78,US,1 wk ahead cum death,quantile,0.75,2020-05-17,2020-05-23,100663
79,US,1 wk ahead cum death,quantile,0.8,2020-05-17,2020-05-23,100722
80,US,1 wk ahead cum death,quantile,0.85,2020-05-17,2020-05-23,100782
81,US,1 wk ahead cum death,quantile,0.9,2020-05-17,2020-05-23,100845
82,US,1 wk ahead cum death,quantile,0.95,2020-05-17,2020-05-23,100923
83,US,1 wk ahead cum death,quantile,0.975,2020-05-17,2020-05-23,100987
84,US,1 wk ahead cum death,quantile,0.99,2020-05-17,2020-05-23,101062
85,US,1 wk ahead inc death,quantile,0.01,2020-05-17,2020-05-23,9324
86,US,1 wk ahead inc death,quantile,0.025,2020-05-17,2020-05-23,9368
87,US,1 wk ahead inc death,quantile,0.05,2020-05-17,2020-05-23,9412
88,US,1 wk ahead inc death,quantile,0.1,2020-05-17,2020-05-23,9463
89,US,1 wk ahead inc death,quantile,0.15,2020-05-17,2020-05-23,9500
90,US,1 wk ahead inc death,quantile,0.2,2020-05-17,2020-05-23,9539
91,US,1 wk ahead inc death,quantile,0.25,2020-05-17,2020-05-23,9580
92,US,1 wk ahead inc death,quantile,0.3,2020-05-17,2020-05-23,9648
93,US,1 wk ahead inc death,quantile,0.35,2020-05-17,2020-05-23,10455
94,US,1 wk ahead inc death,quantile,0.4,2020-05-17,2020-05-23,10552
95,US,1 wk ahead inc death,quantile,0.45,2020-05-17,2020-05-23,10614
96,US,1 wk ahead inc death,quantile,0.5,2020-05-17,2020-05-23,10665
97,US,1 wk ahead inc death,quantile,0.55,2020-05-17,2020-05-23,10721
98,US,1 wk ahead inc death,quantile,0.6,2020-05-17,2020-05-23,10788
99,US,1 wk ahead inc death,quantile,0.65,2020-05-17,2020-05-23,10932
100,US,1 wk ahead inc death,quantile,0.7,2020-05-17,2020-05-23,13838
101,US,1 wk ahead inc death,quantile,0.75,2020-05-17,2020-05-23,13936
102,US,1 wk ahead inc death,quantile,0.8,2020-05-17,2020-05-23,14004
103,US,1 wk ahead inc death,quantile,0.85,2020-05-17,2020-05-23,14074
104,US,1 wk ahead inc death,quantile,0.9,2020-05-17,2020-05-23,14142
105,US,1 wk ahead inc death,quantile,0.95,2020-05-17,2020-05-23,14229
106,US,1 wk ahead inc death,quantile,0.975,2020-05-17,2020-05-23,14308
107,US,1 wk ahead inc death,quantile,0.99,2020-05-17,2020-05-23,14392
108,US,2 day ahead cum death,quantile,0.01,2020-05-17,2020-05-19,92117
109,US,2 day ahead cum death,quantile,0.025,2020-05-17,2020-05-19,92139
110,US,2 day ahead cum death,quantile,0.05,2020-05-17,2020-05-19,92161
111,US,2 day ahead cum death,quantile,0.1,2020-05-17,2020-05-19,92188
112,US,2 day ahead cum death,quantile,0.15,2020-05-17,2020-05-19,92209
113,US,2 day ahead cum death,quantile,0.2,2020-05-17,2020-05-19,92230
114,US,2 day ahead cum death,quantile,0.25,2020-05-17,2020-05-19,92254
115,US,2 day ahead cum death,quantile,0.3,2020-05-17,2020-05-19,92287
116,US,2 day ahead cum death,quantile,0.35,2020-05-17,2020-05-19,92377
117,US,2 day ahead cum death,quantile,0.4,2020-05-17,2020-05-19,92425
118,US,2 day ahead cum death,quantile,0.45,2020-05-17,2020-05-19,92454
119,US,2 day ahead cum death,quantile,0.5,2020-05-17,2020-05-19,92482
120,US,2 day ahead cum death,quantile,0.55,2020-05-17,2020-05-19,92511
121,US,2 day ahead cum death,quantile,0.6,2020-05-17,2020-05-19,92541
122,US,2 day ahead cum death,quantile,0.65,2020-05-17,2020-05-19,92608
123,US,2 day ahead cum death,quantile,0.7,2020-05-17,2020-05-19,93088
124,US,2 day ahead cum death,quantile,0.75,2020-05-17,2020-05-19,93130
125,US,2 day ahead cum death,quantile,0.8,2020-05-17,2020-05-19,93160
126,US,2 day ahead cum death,quantile,0.85,2020-05-17,2020-05-19,93188
127,US,2 day ahead cum death,quantile,0.9,2020-05-17,2020-05-19,93218
128,US,2 day ahead cum death,quantile,0.95,2020-05-17,2020-05-19,93255
129,US,2 day ahead cum death,quantile,0.975,2020-05-17,2020-05-19,93287
130,US,2 day ahead cum death,quantile,0.99,2020-05-17,2020-05-19,93318
131,US,2 day ahead inc death,quantile,0.01,2020-05-17,2020-05-19,1238
132,US,2 day ahead inc death,quantile,0.025,2020-05-17,2020-05-19,1254
133,US,2 day ahead inc death,quantile,0.05,2020-05-17,2020-05-19,1271
134,US,2 day ahead inc death,quantile,0.1,2020-05-17,2020-05-19,1289
135,US,2 day ahead inc death,quantile,0.15,2020-05-17,2020-05-19,1304
136,US,2 day ahead inc death,quantile,0.2,2020-05-17,2020-05-19,1318
137,US,2 day ahead inc death,quantile,0.25,2020-05-17,2020-05-19,1334
138,US,2 day ahead inc death,quantile,0.3,2020-05-17,2020-05-19,1354
139,US,2 day ahead inc death,quantile,0.35,2020-05-17,2020-05-19,1382
140,US,2 day ahead inc death,quantile,0.4,2020-05-17,2020-05-19,1411
141,US,2 day ahead inc death,quantile,0.45,2020-05-17,2020-05-19,1431
142,US,2 day ahead inc death,quantile,0.5,2020-05-17,2020-05-19,1451
143,US,2 day ahead inc death,quantile,0.55,2020-05-17,2020-05-19,1469
144,US,2 day ahead inc death,quantile,0.6,2020-05-17,2020-05-19,1493
145,US,2 day ahead inc death,quantile,0.65,2020-05-17,2020-05-19,1541
146,US,2 day ahead inc death,quantile,0.7,2020-05-17,2020-05-19,1730
147,US,2 day ahead inc death,quantile,0.75,2020-05-17,2020-05-19,1759
148,US,2 day ahead inc death,quantile,0.8,2020-05-17,2020-05-19,1780
149,US,2 day ahead inc death,quantile,0.85,2020-05-17,2020-05-19,1798
150,US,2 day ahead inc death,quantile,0.9,2020-05-17,2020-05-19,1820
151,US,2 day ahead inc death,quantile,0.95,2020-05-17,2020-05-19,1848
152,US,2 day ahead inc death,quantile,0.975,2020-05-17,2020-05-19,1869
153,US,2 day ahead inc death,quantile,0.99,2020-05-17,2020-05-19,1895
154,US,3 day ahead cum death,quantile,0.01,2020-05-17,2020-05-20,93344
155,US,3 day ahead cum death,quantile,0.025,2020-05-17,2020-05-20,93371
156,US,3 day ahead cum death,quantile,0.05,2020-05-17,2020-05-20,93399
157,US,3 day ahead cum death,quantile,0.1,2020-05-17,2020-05-20,93431
