,location,target,type,quantile,forecast_date,target_end_date,value
0,US,1 day ahead cum death,point,,2020-03-15,2020-03-16,72
1,US,1 day ahead inc death,point,,2020-03-15,2020-03-16,12
2,US,1 wk ahead cum death,point,,2020-03-15,2020-03-21,203
3,US,1 wk ahead inc death,point,,2020-03-15,2020-03-21,39
4,US,2 day ahead cum death,point,,2020-03-15,2020-03-17,88
5,US,2 day ahead inc death,point,,2020-03-15,2020-03-17,16
6,US,3 day ahead cum death,point,,2020-03-15,2020-03-18,108
7,US,3 day ahead inc death,point,,2020-03-15,2020-03-18,19
8,US,4 day ahead cum death,point,,2020-03-15,2020-03-19,133
9,US,4 day ahead inc death,point,,2020-03-15,2020-03-19,24
10,US,5 day ahead cum death,point,,2020-03-15,2020-03-20,164
11,US,5 day ahead inc death,point,,2020-03-15,2020-03-20,31
12,US,6 day ahead cum death,point,,2020-03-15,2020-03-21,203
13,US,6 day ahead inc death,point,,2020-03-15,2020-03-21,39
14,US,7 day ahead cum death,point,,2020-03-15,2020-03-22,252
15,US,7 day ahead inc death,point,,2020-03-15,2020-03-22,49
16,US,1 day ahead cum death,quantile,0.01,2020-03-15,2020-03-16,61
17,US,1 day ahead cum death,quantile,0.025,2020-03-15,2020-03-16,62
18,US,1 day ahead cum death,quantile,0.05,2020-03-15,2020-03-16,64
19,US,1 day ahead cum death,quantile,0.1,2020-03-15,2020-03-16,65
20,US,1 day ahead cum death,quantile,0.15,2020-03-15,2020-03-16,66
21,US,1 day ahead cum death,quantile,0.2,2020-03-15,2020-03-16,67
22,US,1 day ahead cum death,quantile,0.25,2020-03-15,2020-03-16,68
23,US,1 day ahead cum death,quantile,0.3,2020-03-15,2020-03-16,69
24,US,1 day ahead cum death,quantile,0.35,2020-03-15,2020-03-16,70
25,US,1 day ahead cum death,quantile,0.4,2020-03-15,2020-03-16,71
26,US,1 day ahead cum death,quantile,0.45,2020-03-15,2020-03-16,72
27,US,1 day ahead cum death,quantile,0.5,2020-03-15,2020-03-16,72
28,US,1 day ahead cum death,quantile,0.55,2020-03-15,2020-03-16,73
29,US,1 day ahead cum death,quantile,0.6,2020-03-15,2020-03-16,74
30,US,1 day ahead cum death,quantile,0.65,2020-03-15,2020-03-16,75
31,US,1 day ahead cum death,quantile,0.7,2020-03-15,2020-03-16,76
32,US,1 day ahead cum death,quantile,0.75,2020-03-15,2020-03-16,77
33,US,1 day ahead cum death,quantile,0.8,2020-03-15,2020-03-16,78
34,US,1 day ahead cum death,quantile,0.85,2020-03-15,2020-03-16,79
35,US,1 day ahead cum death,quantile,0.9,2020-03-15,2020-03-16,81
36,US,1 day ahead cum death,quantile,0.95,2020-03-15,2020-03-16,84
37,US,1 day ahead cum death,quantile,0.975,2020-03-15,2020-03-16,88
38,US,1 day ahead cum death,quantile,0.99,2020-03-15,2020-03-16,92
39,US,1 day ahead inc death,quantile,0.01,2020-03-15,2020-03-16,1
40,US,1 day ahead inc death,quantile,0.025,2020-03-15,2020-03-16,2
41,US,1 day ahead inc death,quantile,0.05,2020-03-15,2020-03-16,4
