,location,target,type,quantile,forecast_date,target_end_date,value
0,US,1 day ahead cum death,point,,2020-05-24,2020-05-25,98941
1,US,1 day ahead inc death,point,,2020-05-24,2020-05-25,1221
2,US,1 wk ahead cum death,point,,2020-05-24,2020-05-30,104662
3,US,1 wk ahead inc death,point,,2020-05-24,2020-05-30,8725
4,US,2 day ahead cum death,point,,2020-05-24,2020-05-26,100130
5,US,2 day ahead inc death,point,,2020-05-24,2020-05-26,1202
6,US,3 day ahead cum death,point,,2020-05-24,2020-05-27,101289
7,US,3 day ahead inc death,point,,2020-05-24,2020-05-27,1175
8,US,4 day ahead cum death,point,,2020-05-24,2020-05-28,102420
9,US,4 day ahead inc death,point,,2020-05-24,2020-05-28,1150
10,US,5 day ahead cum death,point,,2020-05-24,2020-05-29,103537
11,US,5 day ahead inc death,point,,2020-05-24,2020-05-29,1137
12,US,6 day ahead cum death,point,,2020-05-24,2020-05-30,104662
13,US,6 day ahead inc death,point,,2020-05-24,2020-05-30,1143
14,US,7 day ahead cum death,point,,2020-05-24,2020-05-31,105812
15,US,7 day ahead inc death,point,,2020-05-24,2020-05-31,1157
16,US,1 day ahead cum death,quantile,0.01,2020-05-24,2020-05-25,98832
17,US,1 day ahead cum death,quantile,0.025,2020-05-24,2020-05-25,98847
18,US,1 day ahead cum death,quantile,0.05,2020-05-24,2020-05-25,98860
19,US,1 day ahead cum death,quantile,0.1,2020-05-24,2020-05-25,98875
20,US,1 day ahead cum death,quantile,0.15,2020-05-24,2020-05-25,98886
21,US,1 day ahead cum death,quantile,0.2,2020-05-24,2020-05-25,98895
22,US,1 day ahead cum death,quantile,0.25,2020-05-24,2020-05-25,98903
23,US,1 day ahead cum death,quantile,0.3,2020-05-24,2020-05-25,98910
24,US,1 day ahead cum death,quantile,0.35,2020-05-24,2020-05-25,98917
25,US,1 day ahead cum death,quantile,0.4,2020-05-24,2020-05-25,98925
26,US,1 day ahead cum death,quantile,0.45,2020-05-24,2020-05-25,98933
27,US,1 day ahead cum death,quantile,0.5,2020-05-24,2020-05-25,98941
28,US,1 day ahead cum death,quantile,0.55,2020-05-24,2020-05-25,98950
29,US,1 day ahead cum death,quantile,0.6,2020-05-24,2020-05-25,98961
30,US,1 day ahead cum death,quantile,0.65,2020-05-24,2020-05-25,98973
31,US,1 day ahead cum death,quantile,0.7,2020-05-24,2020-05-25,98987
