,location,target,type,quantile,forecast_date,target_end_date,value
0,US,1 day ahead cum death,point,,2020-05-31,2020-06-01,105428
1,US,1 day ahead inc death,point,,2020-05-31,2020-06-01,1047
2,US,1 wk ahead cum death,point,,2020-05-31,2020-06-06,110631
3,US,1 wk ahead inc death,point,,2020-05-31,2020-06-06,7892
4,US,2 day ahead cum death,point,,2020-05-31,2020-06-02,106470
5,US,2 day ahead inc death,point,,2020-05-31,2020-06-02,1045
6,US,3 day ahead cum death,point,,2020-05-31,2020-06-03,107512
7,US,3 day ahead inc death,point,,2020-05-31,2020-06-03,1041
8,US,4 day ahead cum death,point,,2020-05-31,2020-06-04,108554
9,US,4 day ahead inc death,point,,2020-05-31,2020-06-04,1042
10,US,5 day ahead cum death,point,,2020-05-31,2020-06-05,109593
11,US,5 day ahead inc death,point,,2020-05-31,2020-06-05,1041
12,US,6 day ahead cum death,point,,2020-05-31,2020-06-06,110631
13,US,6 day ahead inc death,point,,2020-05-31,2020-06-06,1038
14,US,7 day ahead cum death,point,,2020-05-31,2020-06-07,111668
15,US,7 day ahead inc death,point,,2020-05-31,2020-06-07,1038
16,US,1 day ahead cum death,quantile,0.01,2020-05-31,2020-06-01,105277
17,US,1 day ahead cum death,quantile,0.025,2020-05-31,2020-06-01,105291
18,US,1 day ahead cum death,quantile,0.05,2020-05-31,2020-06-01,105305
19,US,1 day ahead cum death,quantile,0.1,2020-05-31,2020-06-01,105321
20,US,1 day ahead cum death,quantile,0.15,2020-05-31,2020-06-01,105334
21,US,1 day ahead cum death,quantile,0.2,2020-05-31,2020-06-01,105345
22,US,1 day ahead cum death,quantile,0.25,2020-05-31,2020-06-01,105357
23,US,1 day ahead cum death,quantile,0.3,2020-05-31,2020-06-01,105369
24,US,1 day ahead cum death,quantile,0.35,2020-05-31,2020-06-01,105383
25,US,1 day ahead cum death,quantile,0.4,2020-05-31,2020-06-01,105397
26,US,1 day ahead cum death,quantile,0.45,2020-05-31,2020-06-01,105411
