,location,target,type,quantile,forecast_date,target_end_date,value
0,US,1 day ahead cum death,point,,2020-05-03,2020-05-04,69636
1,US,1 day ahead inc death,point,,2020-05-03,2020-05-04,1954
2,US,1 wk ahead cum death,point,,2020-05-03,2020-05-09,79511
3,US,1 wk ahead inc death,point,,2020-05-03,2020-05-09,1985
4,US,2 day ahead cum death,point,,2020-05-03,2020-05-05,71596
5,US,2 day ahead inc death,point,,2020-05-03,2020-05-05,1968
6,US,3 day ahead cum death,point,,2020-05-03,2020-05-06,73564
7,US,3 day ahead inc death,point,,2020-05-03,2020-05-06,1968
8,US,4 day ahead cum death,point,,2020-05-03,2020-05-07,75539
9,US,4 day ahead inc death,point,,2020-05-03,2020-05-07,1969
10,US,5 day ahead cum death,point,,2020-05-03,2020-05-08,77521
11,US,5 day ahead inc death,point,,2020-05-03,2020-05-08,1976
12,US,6 day ahead cum death,point,,2020-05-03,2020-05-09,79511
13,US,6 day ahead inc death,point,,2020-05-03,2020-05-09,1985
14,US,7 day ahead cum death,point,,2020-05-03,2020-05-10,81507
15,US,7 day ahead inc death,point,,2020-05-03,2020-05-10,1993
16,US,1 day ahead cum death,quantile,0.01,2020-05-03,2020-05-04,69451
17,US,1 day ahead cum death,quantile,0.025,2020-05-03,2020-05-04,69472
18,US,1 day ahead cum death,quantile,0.05,2020-05-03,2020-05-04,69489
19,US,1 day ahead cum death,quantile,0.1,2020-05-03,2020-05-04,69510
20,US,1 day ahead cum death,quantile,0.15,2020-05-03,2020-05-04,69526
21,US,1 day ahead cum death,quantile,0.2,2020-05-03,2020-05-04,69540
22,US,1 day ahead cum death,quantile,0.25,2020-05-03,2020-05-04,69553
23,US,1 day ahead cum death,quantile,0.3,2020-05-03,2020-05-04,69567
24,US,1 day ahead cum death,quantile,0.35,2020-05-03,2020-05-04,69581
25,US,1 day ahead cum death,quantile,0.4,2020-05-03,2020-05-04,69597
26,US,1 day ahead cum death,quantile,0.45,2020-05-03,2020-05-04,69616
27,US,1 day ahead cum death,quantile,0.5,2020-05-03,2020-05-04,69636
28,US,1 day ahead cum death,quantile,0.55,2020-05-03,2020-05-04,69660
29,US,1 day ahead cum death,quantile,0.6,2020-05-03,2020-05-04,69689
30,US,1 day ahead cum death,quantile,0.65,2020-05-03,2020-05-04,69728
31,US,1 day ahead cum death,quantile,0.7,2020-05-03,2020-05-04,69768
32,US,1 day ahead cum death,quantile,0.75,2020-05-03,2020-05-04,69797
33,US,1 day ahead cum death,quantile,0.8,2020-05-03,2020-05-04,69820
34,US,1 day ahead cum death,quantile,0.85,2020-05-03,2020-05-04,69841
35,US,1 day ahead cum death,quantile,0.9,2020-05-03,2020-05-04,69864
36,US,1 day ahead cum death,quantile,0.95,2020-05-03,2020-05-04,69893
37,US,1 day ahead cum death,quantile,0.975,2020-05-03,2020-05-04,69917
38,US,1 day ahead cum death,quantile,0.99,2020-05-03,2020-05-04,69942
39,US,1 day ahead inc death,quantile,0.01,2020-05-03,2020-05-04,1769
40,US,1 day ahead inc death,quantile,0.025,2020-05-03,2020-05-04,1790
41,US,1 day ahead inc death,quantile,0.05,2020-05-03,2020-05-04,1807
42,US,1 day ahead inc death,quantile,0.1,2020-05-03,2020-05-04,1828
43,US,1 day ahead inc death,quantile,0.15,2020-05-03,2020-05-04,1844
44,US,1 day ahead inc death,quantile,0.2,2020-05-03,2020-05-04,1858
45,US,1 day ahead inc death,quantile,0.25,2020-05-03,2020-05-04,1871
46,US,1 day ahead inc death,quantile,0.3,2020-05-03,2020-05-04,1885
47,US,1 day ahead inc death,quantile,0.35,2020-05-03,2020-05-04,1899
48,US,1 day ahead inc death,quantile,0.4,2020-05-03,2020-05-04,1915
49,US,1 day ahead inc death,quantile,0.45,2020-05-03,2020-05-04,1934
50,US,1 day ahead inc death,quantile,0.5,2020-05-03,2020-05-04,1954
51,US,1 day ahead inc death,quantile,0.55,2020-05-03,2020-05-04,1978
52,US,1 day ahead inc death,quantile,0.6,2020-05-03,2020-05-04,2007
53,US,1 day ahead inc death,quantile,0.65,2020-05-03,2020-05-04,2046
54,US,1 day ahead inc death,quantile,0.7,2020-05-03,2020-05-04,2086
55,US,1 day ahead inc death,quantile,0.75,2020-05-03,2020-05-04,2115
56,US,1 day ahead inc death,quantile,0.8,2020-05-03,2020-05-04,2138
57,US,1 day ahead inc death,quantile,0.85,2020-05-03,2020-05-04,2159
58,US,1 day ahead inc death,quantile,0.9,2020-05-03,2020-05-04,2182
59,US,1 day ahead inc death,quantile,0.95,2020-05-03,2020-05-04,2211
60,US,1 day ahead inc death,quantile,0.975,2020-05-03,2020-05-04,2235
61,US,1 day ahead inc death,quantile,0.99,2020-05-03,2020-05-04,2260
62,US,1 wk ahead cum death,quantile,0.01,2020-05-03,2020-05-09,78622
63,US,1 wk ahead cum death,quantile,0.025,2020-05-03,2020-05-09,78673
64,US,1 wk ahead cum death,quantile,0.05,2020-05-03,2020-05-09,78716
65,US,1 wk ahead cum death,quantile,0.1,2020-05-03,2020-05-09,78772
66,US,1 wk ahead cum death,quantile,0.15,2020-05-03,2020-05-09,78814
67,US,1 wk ahead cum death,quantile,0.2,2020-05-03,2020-05-09,78852
68,US,1 wk ahead cum death,quantile,0.25,2020-05-03,2020-05-09,78893
69,US,1 wk ahead cum death,quantile,0.3,2020-05-03,2020-05-09,78939
70,US,1 wk ahead cum death,quantile,0.35,2020-05-03,2020-05-09,79015
71,US,1 wk ahead cum death,quantile,0.4,2020-05-03,2020-05-09,79179
72,US,1 wk ahead cum death,quantile,0.45,2020-05-03,2020-05-09,79351
73,US,1 wk ahead cum death,quantile,0.5,2020-05-03,2020-05-09,79511
74,US,1 wk ahead cum death,quantile,0.55,2020-05-03,2020-05-09,79660
75,US,1 wk ahead cum death,quantile,0.6,2020-05-03,2020-05-09,79793
76,US,1 wk ahead cum death,quantile,0.65,2020-05-03,2020-05-09,79914
77,US,1 wk ahead cum death,quantile,0.7,2020-05-03,2020-05-09,80020
78,US,1 wk ahead cum death,quantile,0.75,2020-05-03,2020-05-09,80121
79,US,1 wk ahead cum death,quantile,0.8,2020-05-03,2020-05-09,80216
80,US,1 wk ahead cum death,quantile,0.85,2020-05-03,2020-05-09,80318
81,US,1 wk ahead cum death,quantile,0.9,2020-05-03,2020-05-09,80430
82,US,1 wk ahead cum death,quantile,0.95,2020-05-03,2020-05-09,80585
83,US,1 wk ahead cum death,quantile,0.975,2020-05-03,2020-05-09,80711
84,US,1 wk ahead cum death,quantile,0.99,2020-05-03,2020-05-09,80850
85,US,1 wk ahead inc death,quantile,0.01,2020-05-03,2020-05-09,1732
86,US,1 wk ahead inc death,quantile,0.025,2020-05-03,2020-05-09,1752
87,US,1 wk ahead inc death,quantile,0.05,2020-05-03,2020-05-09,1769
88,US,1 wk ahead inc death,quantile,0.1,2020-05-03,2020-05-09,1791
89,US,1 wk ahead inc death,quantile,0.15,2020-05-03,2020-05-09,1808
90,US,1 wk ahead inc death,quantile,0.2,2020-05-03,2020-05-09,1824
91,US,1 wk ahead inc death,quantile,0.25,2020-05-03,2020-05-09,1841
92,US,1 wk ahead inc death,quantile,0.3,2020-05-03,2020-05-09,1860
93,US,1 wk ahead inc death,quantile,0.35,2020-05-03,2020-05-09,1885
94,US,1 wk ahead inc death,quantile,0.4,2020-05-03,2020-05-09,1918
95,US,1 wk ahead inc death,quantile,0.45,2020-05-03,2020-05-09,1953
96,US,1 wk ahead inc death,quantile,0.5,2020-05-03,2020-05-09,1985
97,US,1 wk ahead inc death,quantile,0.55,2020-05-03,2020-05-09,2013
98,US,1 wk ahead inc death,quantile,0.6,2020-05-03,2020-05-09,2038
99,US,1 wk ahead inc death,quantile,0.65,2020-05-03,2020-05-09,2060
100,US,1 wk ahead inc death,quantile,0.7,2020-05-03,2020-05-09,2081
101,US,1 wk ahead inc death,quantile,0.75,2020-05-03,2020-05-09,2102
102,US,1 wk ahead inc death,quantile,0.8,2020-05-03,2020-05-09,2124
103,US,1 wk ahead inc death,quantile,0.85,2020-05-03,2020-05-09,2146
104,US,1 wk ahead inc death,quantile,0.9,2020-05-03,2020-05-09,2172
105,US,1 wk ahead inc death,quantile,0.95,2020-05-03,2020-05-09,2210
106,US,1 wk ahead inc death,quantile,0.975,2020-05-03,2020-05-09,2243
107,US,1 wk ahead inc death,quantile,0.99,2020-05-03,2020-05-09,2277
108,US,2 day ahead cum death,quantile,0.01,2020-05-03,2020-05-05,71319
109,US,2 day ahead cum death,quantile,0.025,2020-05-03,2020-05-05,71345
110,US,2 day ahead cum death,quantile,0.05,2020-05-03,2020-05-05,71370
111,US,2 day ahead cum death,quantile,0.1,2020-05-03,2020-05-05,71400
112,US,2 day ahead cum death,quantile,0.15,2020-05-03,2020-05-05,71423
113,US,2 day ahead cum death,quantile,0.2,2020-05-03,2020-05-05,71443
114,US,2 day ahead cum death,quantile,0.25,2020-05-03,2020-05-05,71461
115,US,2 day ahead cum death,quantile,0.3,2020-05-03,2020-05-05,71481
116,US,2 day ahead cum death,quantile,0.35,2020-05-03,2020-05-05,71503
117,US,2 day ahead cum death,quantile,0.4,2020-05-03,2020-05-05,71528
118,US,2 day ahead cum death,quantile,0.45,2020-05-03,2020-05-05,71559
119,US,2 day ahead cum death,quantile,0.5,2020-05-03,2020-05-05,71596
120,US,2 day ahead cum death,quantile,0.55,2020-05-03,2020-05-05,71640
121,US,2 day ahead cum death,quantile,0.6,2020-05-03,2020-05-05,71693
122,US,2 day ahead cum death,quantile,0.65,2020-05-03,2020-05-05,71750
123,US,2 day ahead cum death,quantile,0.7,2020-05-03,2020-05-05,71805
124,US,2 day ahead cum death,quantile,0.75,2020-05-03,2020-05-05,71846
125,US,2 day ahead cum death,quantile,0.8,2020-05-03,2020-05-05,71882
126,US,2 day ahead cum death,quantile,0.85,2020-05-03,2020-05-05,71917
127,US,2 day ahead cum death,quantile,0.9,2020-05-03,2020-05-05,71952
128,US,2 day ahead cum death,quantile,0.95,2020-05-03,2020-05-05,72001
129,US,2 day ahead cum death,quantile,0.975,2020-05-03,2020-05-05,72037
130,US,2 day ahead cum death,quantile,0.99,2020-05-03,2020-05-05,72081
131,US,2 day ahead inc death,quantile,0.01,2020-05-03,2020-05-05,1812
132,US,2 day ahead inc death,quantile,0.025,2020-05-03,2020-05-05,1832
133,US,2 day ahead inc death,quantile,0.05,2020-05-03,2020-05-05,1849
134,US,2 day ahead inc death,quantile,0.1,2020-05-03,2020-05-05,1870
135,US,2 day ahead inc death,quantile,0.15,2020-05-03,2020-05-05,1885
